Datetime,Open,High,Low,Close,Volume,MA_Fast,MA_Slow,TR,ATR,Signal,Position,Capital,Shares_Held
2023-12-08 10:00:00,85200.0,85300.0,85100.0,85300.0,46900,85402.0,,200.0,285.7142857142857,0,0.0,10000000,0
2023-12-08 10:15:00,85300.0,85300.0,85100.0,85100.0,40900,85390.0,,200.0,285.7142857142857,0,0.0,10000000,0
2023-12-08 10:30:00,85100.0,85300.0,85100.0,85200.0,55300,85382.0,,200.0,278.57142857142856,0,0.0,10000000,0
2023-12-08 10:45:00,85100.0,85300.0,85000.0,85100.0,78200,85372.0,,300.0,271.42857142857144,0,0.0,10000000,0
2023-12-08 11:00:00,85100.0,85200.0,85000.0,85200.0,107700,85366.0,,200.0,257.14285714285717,0,0.0,10000000,0
2023-12-08 11:15:00,85100.0,85200.0,85000.0,85100.0,36700,85358.0,,200.0,250.0,0,0.0,10000000,0
2023-12-08 11:30:00,85100.0,85100.0,85100.0,85100.0,15000,85354.0,,0.0,228.57142857142858,0,0.0,10000000,0
2023-12-08 13:00:00,85100.0,85200.0,85100.0,85200.0,124400,85354.0,,100.0,214.28571428571428,0,0.0,10000000,0
2023-12-08 13:15:00,85100.0,85200.0,85000.0,85100.0,170300,85350.0,,200.0,200.0,0,0.0,10000000,0
2023-12-08 13:30:00,85100.0,85200.0,85000.0,85100.0,62400,85346.0,,200.0,171.42857142857142,0,0.0,10000000,0
2023-12-08 13:45:00,85200.0,85400.0,85100.0,85200.0,107300,85344.0,,300.0,192.85714285714286,0,0.0,10000000,0
2023-12-08 14:00:00,85400.0,85500.0,85100.0,85100.0,59600,85340.0,,400.0,192.85714285714286,0,0.0,10000000,0
2023-12-08 14:15:00,85100.0,85300.0,85000.0,85300.0,196800,85342.0,,300.0,207.14285714285714,0,0.0,10000000,0
2023-12-08 14:45:00,85000.0,85000.0,85000.0,85000.0,62800,85338.0,,0.0,200.0,0,0.0,10000000,0
2023-12-11 09:15:00,85000.0,85300.0,84800.0,84800.0,87600,85326.0,,500.0,221.42857142857142,0,0.0,10000000,0
2023-12-11 09:30:00,84800.0,84900.0,84500.0,84600.0,131900,85314.0,,400.0,235.71428571428572,0,0.0,10000000,0
2023-12-11 09:45:00,84600.0,84700.0,84500.0,84700.0,94700,85306.0,,200.0,235.71428571428572,0,0.0,10000000,0
2023-12-11 10:00:00,84600.0,84700.0,84500.0,84500.0,35600,85294.0,,200.0,228.57142857142858,0,0.0,10000000,0
2023-12-11 10:15:00,84500.0,84600.0,84500.0,84600.0,32000,85282.0,,100.0,221.42857142857142,0,0.0,10000000,0
2023-12-11 10:30:00,84500.0,84600.0,84500.0,84500.0,38800,85268.0,,100.0,214.28571428571428,0,0.0,10000000,0
2023-12-11 10:45:00,84500.0,84600.0,84400.0,84400.0,42300,85248.0,,200.0,228.57142857142858,0,0.0,10000000,0
2023-12-11 11:00:00,84500.0,84500.0,84300.0,84300.0,58500,85222.0,,200.0,235.71428571428572,0,0.0,10000000,0
2023-12-11 11:15:00,84400.0,84500.0,84300.0,84400.0,38200,85196.0,,200.0,235.71428571428572,0,0.0,10000000,0
2023-12-11 13:00:00,84400.0,84500.0,84200.0,84300.0,143800,85174.0,,300.0,242.85714285714286,0,0.0,10000000,0
2023-12-11 13:15:00,84300.0,84300.0,84200.0,84200.0,81900,85146.0,,100.0,228.57142857142858,0,0.0,10000000,0
2023-12-11 13:30:00,84200.0,84300.0,84100.0,84200.0,157500,85118.0,,200.0,214.28571428571428,0,0.0,10000000,0
2023-12-11 13:45:00,84200.0,84300.0,84200.0,84200.0,143000,85092.0,,100.0,200.0,0,0.0,10000000,0
2023-12-11 14:00:00,84300.0,84500.0,84200.0,84400.0,116500,85070.0,,300.0,221.42857142857142,0,0.0,10000000,0
2023-12-11 14:15:00,84400.0,84600.0,84200.0,84200.0,1428200,85044.0,,400.0,214.28571428571428,0,0.0,10000000,0
2023-12-11 14:45:00,84200.0,84200.0,84200.0,84200.0,0,85010.0,,0.0,185.71428571428572,0,0.0,10000000,0
2023-12-12 09:15:00,84700.0,84700.0,84300.0,84400.0,70500,84980.0,,400.0,200.0,0,0.0,10000000,0
2023-12-12 09:30:00,84400.0,84500.0,84400.0,84400.0,28000,84956.0,,100.0,192.85714285714286,0,0.0,10000000,0
2023-12-12 09:45:00,84400.0,84500.0,84000.0,84100.0,188300,84930.0,,500.0,221.42857142857142,0,0.0,10000000,0
2023-12-12 10:00:00,84200.0,84200.0,84100.0,84100.0,30600,84904.0,,100.0,221.42857142857142,0,0.0,10000000,0
2023-12-12 10:15:00,84100.0,84200.0,84100.0,84100.0,63200,84880.0,,100.0,214.28571428571428,0,0.0,10000000,0
2023-12-12 10:30:00,84200.0,84200.0,84100.0,84100.0,32700,84854.0,,100.0,207.14285714285714,0,0.0,10000000,0
2023-12-12 10:45:00,84200.0,84200.0,84100.0,84100.0,48600,84828.0,,100.0,200.0,0,0.0,10000000,0
2023-12-12 11:00:00,84200.0,84200.0,84000.0,84000.0,70700,84800.0,,200.0,192.85714285714286,0,0.0,10000000,0
2023-12-12 11:15:00,84100.0,84200.0,84000.0,84000.0,65800,84770.0,,200.0,200.0,0,0.0,10000000,0
2023-12-12 13:00:00,84100.0,84100.0,84000.0,84000.0,40500,84746.0,,100.0,192.85714285714286,0,0.0,10000000,0
2023-12-12 13:15:00,84000.0,84200.0,84000.0,84200.0,109400,84722.0,,200.0,200.0,0,0.0,10000000,0
2023-12-12 13:30:00,84100.0,84200.0,84000.0,84100.0,129900,84702.0,,200.0,192.85714285714286,0,0.0,10000000,0
2023-12-12 13:45:00,84100.0,84200.0,84100.0,84200.0,81200,84678.0,,100.0,171.42857142857142,0,0.0,10000000,0
2023-12-12 14:00:00,84100.0,84400.0,84100.0,84300.0,76900,84658.0,,300.0,192.85714285714286,0,0.0,10000000,0
2023-12-12 14:15:00,84300.0,84400.0,84200.0,84300.0,61400,84634.0,,200.0,178.57142857142858,0,0.0,10000000,0
2023-12-12 14:45:00,84200.0,84200.0,84200.0,84200.0,0,84602.0,,0.0,171.42857142857142,0,0.0,10000000,0
2023-12-13 09:15:00,84200.0,84400.0,84200.0,84300.0,46300,84584.0,,200.0,150.0,0,0.0,10000000,0
2023-12-13 09:30:00,84200.0,84500.0,84100.0,84300.0,59900,84564.0,,400.0,171.42857142857142,0,0.0,10000000,0
2023-12-13 09:45:00,84300.0,84500.0,84200.0,84300.0,37600,84546.0,,300.0,185.71428571428572,0,0.0,10000000,0
2023-12-13 10:00:00,84300.0,84400.0,84300.0,84300.0,25000,84528.0,,100.0,185.71428571428572,0,0.0,10000000,0
2023-12-13 10:15:00,84400.0,84400.0,84200.0,84200.0,24200,84506.0,,200.0,192.85714285714286,0,0.0,10000000,0
2023-12-13 10:30:00,84300.0,84300.0,84200.0,84300.0,31700,84490.0,,100.0,185.71428571428572,0,0.0,10000000,0
2023-12-13 10:45:00,84200.0,84300.0,84200.0,84200.0,48700,84470.0,,100.0,178.57142857142858,0,0.0,10000000,0
2023-12-13 11:00:00,84200.0,84300.0,84100.0,84200.0,43700,84452.0,,200.0,185.71428571428572,0,0.0,10000000,0
2023-12-13 11:15:00,84200.0,84300.0,84100.0,84100.0,19900,84430.0,,200.0,185.71428571428572,0,0.0,10000000,0
2023-12-13 13:00:00,84400.0,84500.0,84100.0,84200.0,72700,84412.0,,400.0,200.0,0,0.0,10000000,0
2023-12-13 13:15:00,84200.0,84300.0,84100.0,84200.0,305360,84394.0,,200.0,207.14285714285714,0,0.0,10000000,0
2023-12-13 13:30:00,84200.0,84400.0,84100.0,84200.0,1115240,84374.0,,300.0,207.14285714285714,0,0.0,10000000,0
2023-12-13 13:45:00,84300.0,84300.0,84100.0,84100.0,72300,84354.0,,200.0,207.14285714285714,0,0.0,10000000,0
2023-12-13 14:00:00,84200.0,84200.0,84100.0,84100.0,79600,84334.0,,100.0,214.28571428571428,0,0.0,10000000,0
2023-12-13 14:15:00,84200.0,84300.0,83800.0,83900.0,368600,84308.0,,500.0,235.71428571428572,0,0.0,10000000,0
2023-12-13 14:45:00,83700.0,83700.0,83700.0,83700.0,170200,84280.0,,0.0,207.14285714285714,0,0.0,10000000,0
2023-12-14 09:15:00,84000.0,84200.0,84000.0,84000.0,45300,84254.0,,200.0,200.0,0,0.0,10000000,0
2023-12-14 09:30:00,84000.0,84100.0,84000.0,84000.0,32300,84234.0,,100.0,200.0,0,0.0,10000000,0
2023-12-14 09:45:00,84100.0,84200.0,84000.0,84000.0,30600,84218.0,,200.0,200.0,0,0.0,10000000,0
2023-12-14 10:00:00,84000.0,84200.0,84000.0,84000.0,42400,84206.0,,200.0,207.14285714285714,0,0.0,10000000,0
2023-12-14 10:15:00,84000.0,84300.0,84000.0,84100.0,52500,84194.0,,300.0,221.42857142857142,0,0.0,10000000,0
2023-12-14 10:30:00,84100.0,84300.0,84100.0,84200.0,37300,84188.0,,200.0,221.42857142857142,0,0.0,10000000,0
2023-12-14 10:45:00,84200.0,84300.0,84100.0,84200.0,60400,84180.0,,200.0,221.42857142857142,0,0.0,10000000,0
2023-12-14 11:00:00,84200.0,84400.0,84200.0,84300.0,43000,84176.0,,200.0,207.14285714285714,0,0.0,10000000,0
2023-12-14 11:15:00,84300.0,84500.0,84300.0,84400.0,44500,84176.0,,200.0,207.14285714285714,0,0.0,10000000,0
2023-12-14 13:00:00,84300.0,84400.0,84200.0,84300.0,120700,84176.0,,200.0,200.0,0,0.0,10000000,0
2023-12-14 13:15:00,84300.0,84400.0,84200.0,84300.0,122700,84174.0,,200.0,200.0,0,0.0,10000000,0
2023-12-14 13:30:00,84300.0,84400.0,84200.0,84300.0,62100,84174.0,,200.0,207.14285714285714,0,0.0,10000000,0
2023-12-14 13:45:00,84300.0,84400.0,84200.0,84300.0,40900,84176.0,,200.0,185.71428571428572,0,0.0,10000000,0
2023-12-14 14:00:00,84300.0,84300.0,84100.0,84100.0,84400,84174.0,,200.0,200.0,0,0.0,10000000,0
2023-12-14 14:15:00,84200.0,84400.0,84000.0,84400.0,105600,84178.0,,400.0,214.28571428571428,0,0.0,10000000,0
2023-12-14 14:45:00,84400.0,84400.0,84400.0,84400.0,0,84178.0,,0.0,207.14285714285714,0,0.0,10000000,0
2023-12-15 09:15:00,84000.0,84300.0,83900.0,84000.0,57401,84174.0,,400.0,221.42857142857142,0,0.0,10000000,0
2023-12-15 09:30:00,84000.0,84400.0,84000.0,84200.0,25200,84174.0,,400.0,235.71428571428572,0,0.0,10000000,0
2023-12-15 09:45:00,84200.0,84300.0,84100.0,84100.0,14900,84168.0,,200.0,228.57142857142858,0,0.0,10000000,0
2023-12-15 10:00:00,84100.0,84200.0,84000.0,84100.0,26300,84162.0,,200.0,228.57142857142858,0,0.0,10000000,0
2023-12-15 10:15:00,84100.0,84200.0,84100.0,84100.0,25200,84162.0,,100.0,221.42857142857142,0,0.0,10000000,0
2023-12-15 10:30:00,84100.0,84200.0,84100.0,84100.0,23700,84162.0,,100.0,214.28571428571428,0,0.0,10000000,0
2023-12-15 10:45:00,84200.0,84300.0,84100.0,84100.0,42800,84162.0,,200.0,214.28571428571428,0,0.0,10000000,0
2023-12-15 11:00:00,84100.0,84200.0,84000.0,84000.0,30000,84160.0,,200.0,214.28571428571428,0,0.0,10000000,0
2023-12-15 11:15:00,84000.0,84200.0,83900.0,84000.0,52000,84158.0,,300.0,221.42857142857142,0,0.0,10000000,0
2023-12-15 13:00:00,84000.0,84000.0,83800.0,83800.0,139300,84154.0,,200.0,221.42857142857142,0,0.0,10000000,0
2023-12-15 13:15:00,83800.0,84200.0,83800.0,84000.0,128900,84154.0,,400.0,235.71428571428572,0,0.0,10000000,0
2023-12-15 13:30:00,84000.0,84100.0,83800.0,83900.0,48400,84152.0,,300.0,242.85714285714286,0,0.0,10000000,0
2023-12-15 13:45:00,83900.0,84000.0,83800.0,83800.0,56700,84144.0,,200.0,228.57142857142858,0,0.0,10000000,0
2023-12-15 14:00:00,83900.0,84200.0,83900.0,83900.0,107600,84140.0,,300.0,250.0,0,0.0,10000000,0
2023-12-15 14:15:00,84000.0,84000.0,83800.0,83900.0,123600,84134.0,,200.0,235.71428571428572,0,0.0,10000000,0
2023-12-15 14:45:00,82200.0,82200.0,82200.0,82200.0,1746399,84092.0,,0.0,207.14285714285714,0,0.0,10000000,0
2023-12-18 09:15:00,82800.0,82900.0,82500.0,82500.0,139600,84056.0,,400.0,221.42857142857142,0,0.0,10000000,0
2023-12-18 09:30:00,82600.0,82700.0,82500.0,82700.0,52400,84026.0,,200.0,221.42857142857142,0,0.0,10000000,0
2023-12-18 09:45:00,82600.0,82700.0,82500.0,82700.0,83900,83994.0,,200.0,228.57142857142858,0,0.0,10000000,0
2023-12-18 10:00:00,82600.0,82700.0,82500.0,82600.0,51300,83960.0,,200.0,235.71428571428572,0,0.0,10000000,0
2023-12-18 10:15:00,82600.0,82600.0,82300.0,82400.0,49300,83922.0,,300.0,242.85714285714286,0,0.0,10000000,0
2023-12-18 10:30:00,82500.0,82500.0,82300.0,82400.0,31300,83884.0,,200.0,242.85714285714286,0,0.0,10000000,0
2023-12-18 10:45:00,82400.0,82400.0,82000.0,82000.0,132200,83840.0,,400.0,250.0,0,0.0,10000000,0
2023-12-18 11:00:00,82100.0,82200.0,82000.0,82100.0,92800,83796.0,,200.0,250.0,0,0.0,10000000,0
2023-12-18 11:15:00,82100.0,82100.0,81500.0,81700.0,221500,83746.0,,600.0,264.2857142857143,0,0.0,10000000,0
2023-12-18 13:00:00,81700.0,82000.0,81700.0,81800.0,155500,83698.0,,300.0,264.2857142857143,0,0.0,10000000,0
2023-12-18 13:15:00,81700.0,81800.0,81600.0,81600.0,303000,83648.0,,200.0,264.2857142857143,0,0.0,10000000,0
2023-12-18 13:30:00,81600.0,81800.0,81500.0,81800.0,134400,83600.0,,300.0,264.2857142857143,0,0.0,10000000,0
2023-12-18 13:45:00,81800.0,81900.0,81600.0,81800.0,65700,83552.0,,300.0,271.42857142857144,0,0.0,10000000,0
2023-12-18 14:00:00,81800.0,81900.0,81600.0,81900.0,122200,83506.0,,300.0,292.85714285714283,0,0.0,10000000,0
2023-12-18 14:15:00,81900.0,82200.0,81600.0,81700.0,164500,83458.0,,600.0,307.14285714285717,0,0.0,10000000,0
2023-12-18 14:45:00,81500.0,81500.0,81500.0,81500.0,118800,83406.0,,0.0,292.85714285714283,0,0.0,10000000,0
2023-12-19 09:15:00,81500.0,81500.0,81200.0,81200.0,72800,83352.0,,300.0,300.0,0,0.0,10000000,0
2023-12-19 09:30:00,81300.0,81300.0,81200.0,81300.0,71700,83304.0,,100.0,292.85714285714283,0,0.0,10000000,0
2023-12-19 09:45:00,81300.0,81400.0,81200.0,81200.0,55800,83248.0,,200.0,285.7142857142857,0,0.0,10000000,0
2023-12-19 10:00:00,81200.0,81300.0,81200.0,81300.0,34500,83194.0,,100.0,278.57142857142856,0,0.0,10000000,0
2023-12-19 10:15:00,81300.0,81300.0,81200.0,81200.0,35600,83138.0,,100.0,257.14285714285717,0,0.0,10000000,0
2023-12-19 10:30:00,81200.0,81300.0,81200.0,81200.0,42900,83082.0,84441.5,100.0,250.0,0,0.0,10000000,0
2023-12-19 10:45:00,81200.0,81200.0,81000.0,81000.0,105800,83020.0,84423.0,200.0,221.42857142857142,0,0.0,10000000,0
2023-12-19 11:00:00,81100.0,81300.0,81000.0,81000.0,61000,82956.0,84404.5,300.0,221.42857142857142,0,0.0,10000000,0
2023-12-19 11:15:00,81000.0,81100.0,81000.0,81100.0,42800,82894.0,84387.5,100.0,214.28571428571428,0,0.0,10000000,0
2023-12-19 13:00:00,81000.0,81100.0,80700.0,80800.0,205600,82824.0,84369.0,400.0,221.42857142857142,0,0.0,10000000,0
2023-12-19 13:15:00,80900.0,81000.0,80700.0,80700.0,242300,82750.0,84350.0,300.0,221.42857142857142,0,0.0,10000000,0
2023-12-19 13:30:00,80800.0,80800.0,80400.0,80400.0,217100,82672.0,84329.5,400.0,228.57142857142858,0,0.0,10000000,0
2023-12-19 13:45:00,80500.0,80700.0,80400.0,80600.0,103900,82598.0,84311.0,300.0,207.14285714285714,0,0.0,10000000,0
2023-12-19 14:00:00,80500.0,80700.0,80400.0,80400.0,105000,82520.0,84291.5,300.0,228.57142857142858,0,0.0,10000000,0
2023-12-19 14:15:00,80400.0,81200.0,80100.0,80600.0,495000,82446.0,84273.0,1100.0,285.7142857142857,0,0.0,10000000,0
2023-12-19 14:30:00,81100.0,81100.0,81100.0,81100.0,100,82386.0,84257.0,0.0,278.57142857142856,0,0.0,10000000,0
2023-12-19 14:45:00,81200.0,81200.0,81200.0,81200.0,176000,82322.0,84242.0,0.0,264.2857142857143,0,0.0,10000000,0
2023-12-20 09:15:00,81200.0,81200.0,80800.0,80900.0,84200,82252.0,84225.0,400.0,285.7142857142857,0,0.0,10000000,0
2023-12-20 09:30:00,80900.0,81000.0,80800.0,81000.0,195700,82192.0,84209.0,200.0,292.85714285714283,0,0.0,10000000,0
2023-12-20 09:45:00,80900.0,80900.0,80800.0,80800.0,102200,82124.0,84191.5,100.0,292.85714285714283,0,0.0,10000000,0
2023-12-20 10:00:00,80800.0,80900.0,80800.0,80900.0,62600,82060.0,84173.0,100.0,285.7142857142857,0,0.0,10000000,0
