,Timestamp,Open,High,Low,Close,Volume,Date_time,MA_Fast,MA_Slow,ATR,TP,SL,CurTime
169,1705272300000,1.092,1.0923,1.092,1.0922,141281.3,2024-01-14 22:45:00,1.091196,,0.00020714285714286605,0.00016571428571429285,8.285714285714642e-05,17
170,1705273200000,1.0923,1.0923,1.0922,1.0923,244148.6,2024-01-14 23:00:00,1.09125,,0.00020714285714286605,0.00016571428571429285,8.285714285714642e-05,17
171,1705274100000,1.0923,1.0927,1.0922,1.0927,288609.7,2024-01-14 23:15:00,1.091312,,0.00023571428571429149,0.0001885714285714332,9.42857142857166e-05,17
172,1705275000000,1.0926,1.0928,1.0926,1.0928,195527.8,2024-01-14 23:30:00,1.091366,,0.00023571428571429149,0.0001885714285714332,9.42857142857166e-05,17
173,1705275900000,1.0928,1.0929,1.0927,1.0927,176556.8,2024-01-14 23:45:00,1.09142,,0.00023571428571429149,0.0001885714285714332,9.42857142857166e-05,17
174,1705276800000,1.0928,1.0929,1.0927,1.0928,219456.9,2024-01-15 00:00:00,1.0914739999999998,,0.00024285714285714782,0.00019428571428571826,9.714285714285913e-05,17
175,1705277700000,1.0928,1.0931,1.0928,1.0931,101534.2,2024-01-15 00:15:00,1.091536,,0.00025714285714286057,0.00020571428571428845,0.00010285714285714423,17
176,1705278600000,1.0931,1.0934,1.093,1.0933,243660.1,2024-01-15 00:30:00,1.091602,,0.0002785714285714296,0.0002228571428571437,0.00011142857142857185,17
177,1705279500000,1.0933,1.0937,1.0933,1.0937,201796.5,2024-01-15 00:45:00,1.091674,,0.00029999999999999867,0.00023999999999999895,0.00011999999999999947,17
178,1705280400000,1.0937,1.0939,1.0937,1.0939,54847.7,2024-01-15 01:00:00,1.09175,,0.0003071428571428709,0.00024571428571429674,0.00012285714285714837,17
179,1705281300000,1.0939,1.0939,1.0938,1.0939,83554.4,2024-01-15 01:15:00,1.09182,,0.0003071428571428709,0.00024571428571429674,0.00012285714285714837,17
180,1705282200000,1.0938,1.0939,1.0938,1.0938,26419.2,2024-01-15 01:30:00,1.09189,,0.0002642857142857169,0.00021142857142857354,0.00010571428571428677,17
181,1705283100000,1.0939,1.094,1.0938,1.0939,38079.1,2024-01-15 01:45:00,1.091962,,0.0002642857142857169,0.00021142857142857354,0.00010571428571428677,17
182,1705284000000,1.0939,1.0943,1.0939,1.0942,74426.3,2024-01-15 02:00:00,1.092038,,0.0002571428571428447,0.00020571428571427577,0.00010285714285713788,17
183,1705284900000,1.0943,1.0948,1.0943,1.0947,57365.8,2024-01-15 02:15:00,1.092126,,0.0002714285714285574,0.00021714285714284593,0.00010857142857142297,17
184,1705285800000,1.0947,1.0948,1.0947,1.0948,42883.8,2024-01-15 02:30:00,1.09222,,0.0002714285714285574,0.00021714285714284593,0.00010857142857142297,17
185,1705286700000,1.0948,1.095,1.0947,1.0949,61174.8,2024-01-15 02:45:00,1.092316,,0.0002571428571428447,0.00020571428571427577,0.00010285714285713788,17
186,1705287600000,1.095,1.0952,1.0949,1.0951,70589.9,2024-01-15 03:00:00,1.092396,,0.000264285714285701,0.00021142857142856082,0.00010571428571428041,17
187,1705288500000,1.0951,1.0953,1.0951,1.0953,36914.8,2024-01-15 03:15:00,1.092478,,0.000264285714285701,0.00021142857142856082,0.00010571428571428041,17
188,1705289400000,1.0952,1.0953,1.0952,1.0953,14685.1,2024-01-15 03:30:00,1.09256,,0.0002571428571428447,0.00020571428571427577,0.00010285714285713788,17
189,1705290300000,1.0953,1.0953,1.0952,1.0953,20433.9,2024-01-15 03:45:00,1.0926420000000001,,0.00024285714285713196,0.00019428571428570558,9.714285714285279e-05,17
190,1705291200000,1.0953,1.0953,1.0952,1.0952,52983.5,2024-01-15 04:00:00,1.092722,,0.0002214285714285629,0.00017714285714285033,8.857142857142516e-05,17
191,1705292100000,1.0952,1.0953,1.0952,1.0953,73391.8,2024-01-15 04:15:00,1.092802,,0.00019999999999999383,0.00015999999999999508,7.999999999999754e-05,17
192,1705293000000,1.0952,1.0953,1.0948,1.0948,98966.2,2024-01-15 04:30:00,1.0928760000000002,,0.00022142857142854705,0.00017714285714283764,8.857142857141882e-05,17
193,1705293900000,1.0948,1.0949,1.0948,1.0949,60002.0,2024-01-15 04:45:00,1.09295,,0.00022142857142854705,0.00017714285714283764,8.857142857141882e-05,17
194,1705294800000,1.0948,1.0949,1.0948,1.0948,69241.8,2024-01-15 05:00:00,1.093024,,0.00022142857142854705,0.00017714285714283764,8.857142857141882e-05,17
195,1705295700000,1.0948,1.0949,1.0947,1.0947,56041.0,2024-01-15 05:15:00,1.093094,,0.00022142857142854705,0.00017714285714283764,8.857142857141882e-05,17
196,1705296600000,1.0947,1.0948,1.0947,1.0948,111175.6,2024-01-15 05:30:00,1.093164,,0.00019999999999997797,0.0001599999999999824,7.99999999999912e-05,17
197,1705297500000,1.0947,1.0948,1.0947,1.0947,63284.5,2024-01-15 05:45:00,1.0932300000000001,,0.00017142857142855256,0.00013714285714284206,6.857142857142103e-05,17
198,1705298400000,1.0947,1.0948,1.0947,1.0948,76116.7,2024-01-15 06:00:00,1.093298,,0.00017142857142855256,0.00013714285714284206,6.857142857142103e-05,17
199,1705299300000,1.0947,1.0948,1.0947,1.0947,92177.7,2024-01-15 06:15:00,1.093362,1.0913225,0.00015714285714283984,0.00012571428571427187,6.285714285713594e-05,17
200,1705300200000,1.0947,1.0949,1.0947,1.0949,72429.0,2024-01-15 06:30:00,1.093426,1.0913385,0.00014999999999998348,0.00011999999999998679,5.9999999999993395e-05,17
201,1705301100000,1.0949,1.0949,1.0948,1.0949,46291.7,2024-01-15 06:45:00,1.093482,1.091356,0.00014285714285712712,0.0001142857142857017,5.714285714285085e-05,17
202,1705302000000,1.0948,1.0949,1.0948,1.0948,70793.1,2024-01-15 07:00:00,1.093536,1.091372,0.00014285714285712712,0.0001142857142857017,5.714285714285085e-05,17
203,1705302900000,1.0949,1.0949,1.0944,1.0944,172498.8,2024-01-15 07:15:00,1.093582,1.0913879999999998,0.00017142857142855256,0.00013714285714284206,6.857142857142103e-05,17
204,1705303800000,1.0945,1.0945,1.0944,1.0944,104832.7,2024-01-15 07:30:00,1.093626,1.091404,0.00017142857142855256,0.00013714285714284206,6.857142857142103e-05,17
205,1705304700000,1.0945,1.0945,1.0938,1.0938,208558.2,2024-01-15 07:45:00,1.093656,1.091418,0.0002142857142856907,0.00017142857142855256,8.571428571427628e-05,17
206,1705305600000,1.0938,1.0945,1.0938,1.0944,191000.9,2024-01-15 08:00:00,1.0937,1.091435,0.00022857142857140339,0.00018285714285712273,9.142857142856136e-05,17
207,1705306500000,1.0944,1.0947,1.0944,1.0946,137797.5,2024-01-15 08:15:00,1.093748,1.0914535,0.0002428571428571161,0.0001942857142856929,9.714285714284645e-05,17
208,1705307400000,1.0947,1.0947,1.0945,1.0945,131332.9,2024-01-15 08:30:00,1.093796,1.0914715,0.00024999999999997247,0.00019999999999997797,9.999999999998899e-05,17
209,1705308300000,1.0946,1.0946,1.0942,1.0942,190886.4,2024-01-15 08:45:00,1.093838,1.091488,0.0002642857142856852,0.00021142857142854817,0.00010571428571427408,17
210,1705309200000,1.0943,1.0943,1.0937,1.0937,168198.6,2024-01-15 09:00:00,1.09387,1.0915059999999999,0.00029999999999998284,0.0002399999999999863,0.00011999999999999315,17
211,1705310100000,1.0937,1.0938,1.0937,1.0937,123627.5,2024-01-15 09:15:00,1.093902,1.091524,0.00029999999999999867,0.00023999999999999895,0.00011999999999999947,17
212,1705311000000,1.0937,1.0938,1.093,1.0931,201557.8,2024-01-15 09:30:00,1.093922,1.0915405,0.00035000000000000905,0.00028000000000000724,0.00014000000000000362,17
213,1705311900000,1.0931,1.0931,1.093,1.093,150114.7,2024-01-15 09:45:00,1.0939400000000001,1.0915575,0.00035000000000000905,0.00028000000000000724,0.00014000000000000362,17
214,1705312800000,1.093,1.0931,1.0921,1.0921,244410.9,2024-01-15 10:00:00,1.093942,1.0915695,0.0004071428571428599,0.0003257142857142879,0.00016285714285714395,17
215,1705313700000,1.0921,1.0921,1.0917,1.0918,403556.4,2024-01-15 10:15:00,1.093938,1.0915804999999998,0.0004285714285714448,0.00034285714285715586,0.00017142857142857793,17
216,1705314600000,1.0917,1.0918,1.0914,1.0914,273923.4,2024-01-15 10:30:00,1.093934,1.0915905000000001,0.00045000000000002975,0.0003600000000000238,0.0001800000000000119,17
217,1705315500000,1.0914,1.0915,1.0912,1.0913,345261.0,2024-01-15 10:45:00,1.093928,1.0915995,0.00043571428571431703,0.00034857142857145366,0.00017428571428572683,17
218,1705316400000,1.0914,1.0914,1.0913,1.0914,302085.9,2024-01-15 11:00:00,1.0939159999999999,1.0916095,0.00043571428571431703,0.00034857142857145366,0.00017428571428572683,17
219,1705317300000,1.0913,1.0916,1.0913,1.0916,380821.0,2024-01-15 11:15:00,1.093904,1.0916190000000001,0.0004071428571428916,0.00032571428571431327,0.00016285714285715664,17
220,1705318200000,1.0916,1.0918,1.0916,1.0917,310504.3,2024-01-15 11:30:00,1.093892,1.0916285,0.0003714285714286257,0.00029714285714290057,0.00014857142857145029,17
221,1705319100000,1.0917,1.0918,1.0916,1.0916,322234.4,2024-01-15 11:45:00,1.09387,1.091634,0.0003642857142857852,0.00029142857142862815,0.00014571428571431407,17
222,1705320000000,1.0917,1.0925,1.0915,1.0924,506868.7,2024-01-15 12:00:00,1.0938620000000001,1.0916424999999998,0.0004214285714286519,0.00033714285714292155,0.00016857142857146077,17
223,1705320900000,1.0925,1.0928,1.0924,1.0927,421895.9,2024-01-15 12:15:00,1.0938620000000001,1.09165,0.0004214285714286519,0.00033714285714292155,0.00016857142857146077,17
224,1705321800000,1.0928,1.0928,1.0926,1.0927,291966.3,2024-01-15 12:30:00,1.09386,1.091658,0.00039285714285721064,0.00031428571428576853,0.00015714285714288427,17
225,1705322700000,1.0927,1.0929,1.0926,1.0929,303051.9,2024-01-15 12:45:00,1.0938560000000002,1.091667,0.00040714285714290747,0.000325714285714326,0.000162857142857163,17
226,1705323600000,1.0929,1.0929,1.092,1.092,316074.6,2024-01-15 13:00:00,1.0938299999999999,1.0916715000000001,0.000414285714285748,0.0003314285714285984,0.0001657142857142992,17
227,1705324500000,1.0921,1.0923,1.092,1.0922,274372.9,2024-01-15 13:15:00,1.0937999999999999,1.0916765,0.0004285714285714607,0.0003428571428571686,0.0001714285714285843,17
228,1705325400000,1.0922,1.0926,1.0922,1.0925,295522.7,2024-01-15 13:30:00,1.093772,1.091684,0.00038571428571432254,0.00030857142857145805,0.00015428571428572903,17
229,1705326300000,1.0926,1.093,1.0925,1.0929,639944.8,2024-01-15 13:45:00,1.093752,1.091694,0.00039285714285716304,0.0003142857142857305,0.00015714285714286524,17
230,1705327200000,1.0929,1.0931,1.0926,1.0926,280708.7,2024-01-15 14:00:00,1.093728,1.0917029999999999,0.00040000000000000354,0.00032000000000000285,0.00016000000000000142,17
231,1705328100000,1.0927,1.0927,1.092,1.0922,386424.4,2024-01-15 14:15:00,1.0936940000000002,1.09171,0.00042857142857142893,0.0003428571428571432,0.0001714285714285716,17
232,1705329000000,1.0922,1.0925,1.0921,1.0925,497611.8,2024-01-15 14:30:00,1.09366,1.091719,0.00044999999999999804,0.00035999999999999845,0.00017999999999999923,17
233,1705329900000,1.0924,1.0933,1.0924,1.0933,722301.0,2024-01-15 14:45:00,1.093632,1.091731,0.0004928571428571361,0.00039428571428570895,0.00019714285714285447,17
234,1705330800000,1.0932,1.0936,1.0932,1.0934,595710.0,2024-01-15 15:00:00,1.093604,1.0917435,0.000507142857142833,0.0004057142857142664,0.0002028571428571332,17
235,1705331700000,1.0934,1.0937,1.0933,1.0937,323031.2,2024-01-15 15:15:00,1.09358,1.091757,0.0005214285714285298,0.00041714285714282385,0.00020857142857141193,17
236,1705332600000,1.0936,1.0937,1.0929,1.0929,461474.2,2024-01-15 15:30:00,1.093536,1.0917675000000002,0.0005071428571428013,0.00040571428571424106,0.00020285714285712053,17
237,1705333500000,1.0929,1.0937,1.0929,1.0936,359761.0,2024-01-15 15:45:00,1.093502,1.091782,0.0005357142857142268,0.00042857142857138144,0.00021428571428569072,17
238,1705334400000,1.0936,1.0938,1.0936,1.0937,247798.1,2024-01-15 16:00:00,1.09347,1.0917975,0.0005357142857142426,0.00042857142857139407,0.00021428571428569704,17
239,1705335300000,1.0937,1.0938,1.0937,1.0938,309721.5,2024-01-15 16:15:00,1.09344,1.0918135,0.0005214285714285458,0.00041714285714283665,0.00020857142857141832,17
240,1705336200000,1.0938,1.0938,1.0937,1.0938,228243.6,2024-01-15 16:30:00,1.093412,1.0918295,0.00046428571428571076,0.0003714285714285686,0.0001857142857142843,17
241,1705337100000,1.0938,1.0938,1.0937,1.0937,198231.0,2024-01-15 16:45:00,1.09338,1.091844,0.00045000000000001387,0.00036000000000001114,0.00018000000000000557,17
242,1705338000000,1.0937,1.0938,1.0935,1.0936,325434.1,2024-01-15 17:00:00,1.093356,1.0918575,0.00044285714285717336,0.0003542857142857387,0.00017714285714286936,17
243,1705338900000,1.0936,1.0939,1.0935,1.0938,318673.2,2024-01-15 17:15:00,1.093334,1.091872,0.0004357142857143329,0.00034857142857146634,0.00017428571428573317,17
244,1705339800000,1.0939,1.094,1.0938,1.0939,239214.4,2024-01-15 17:30:00,1.0933160000000002,1.0918865000000002,0.0004142857142857638,0.00033142857142861107,0.00016571428571430553,17
245,1705340700000,1.0939,1.094,1.0937,1.0937,270762.8,2024-01-15 17:45:00,1.093296,1.0919005,0.00038571428571435425,0.0003085714285714834,0.0001542857142857417,17
246,1705341600000,1.0937,1.0938,1.0937,1.0937,280440.6,2024-01-15 18:00:00,1.093274,1.0919145000000001,0.000364285714285801,0.00029142857142864083,0.00014571428571432042,17
247,1705342500000,1.0937,1.0943,1.0937,1.0942,469621.2,2024-01-15 18:15:00,1.093264,1.091931,0.00034285714285724786,0.0002742857142857983,0.00013714285714289915,17
248,1705343400000,1.0942,1.0943,1.0942,1.0942,240497.4,2024-01-15 18:30:00,1.093252,1.091948,0.00032142857142867875,0.000257142857142943,0.0001285714285714715,17
249,1705344300000,1.0942,1.0943,1.0942,1.0943,228565.5,2024-01-15 18:45:00,1.0932439999999999,1.091965,0.0003000000000001097,0.00024000000000008777,0.00012000000000004389,17
250,1705345200000,1.0942,1.0943,1.0942,1.0942,324598.4,2024-01-15 19:00:00,1.09323,1.0919825,0.0002500000000001152,0.00020000000000009217,0.00010000000000004608,17
251,1705346100000,1.0943,1.0943,1.0942,1.0942,181888.8,2024-01-15 19:15:00,1.093216,1.0919975000000002,0.0002000000000001207,0.0001600000000000966,8.00000000000483e-05,17
252,1705347000000,1.0942,1.0943,1.0942,1.0942,188380.9,2024-01-15 19:30:00,1.0932039999999998,1.0920130000000001,0.0001928571428572485,0.0001542857142857988,7.71428571428994e-05,17
253,1705347900000,1.0943,1.0943,1.0942,1.0943,226995.9,2024-01-15 19:45:00,1.093202,1.0920299999999998,0.00019285714285723264,0.0001542857142857861,7.714285714289305e-05,17
254,1705348800000,1.0942,1.0943,1.094,1.094,178302.3,2024-01-15 20:00:00,1.0931939999999998,1.092046,0.0002071428571429295,0.00016571428571434362,8.285714285717181e-05,17
255,1705349700000,1.094,1.0941,1.094,1.0941,143734.8,2024-01-15 20:15:00,1.0932000000000002,1.092063,0.00020714285714291364,0.00016571428571433093,8.285714285716547e-05,17
256,1705350600000,1.0941,1.0941,1.094,1.094,149235.0,2024-01-15 20:30:00,1.0931920000000002,1.092079,0.00019285714285718507,0.00015428571428574805,7.714285714287403e-05,17
257,1705351500000,1.094,1.0941,1.094,1.094,132075.7,2024-01-15 20:45:00,1.09318,1.092095,0.00017142857142860013,0.00013714285714288012,6.857142857144006e-05,17
258,1705352400000,1.094,1.0941,1.094,1.094,223687.6,2024-01-15 21:00:00,1.09317,1.092111,0.00016428571428574377,0.000131428571428595,6.57142857142975e-05,17
259,1705353300000,1.0941,1.0941,1.094,1.094,166286.6,2024-01-15 21:15:00,1.0931659999999999,1.092127,0.0001500000000000152,0.00012000000000001216,6.000000000000608e-05,17
260,1705354200000,1.0941,1.0948,1.094,1.0945,621745.9,2024-01-15 21:30:00,1.093182,1.0921455,0.00019999999999999383,0.00015999999999999508,7.999999999999754e-05,17
261,1705355100000,1.0945,1.0945,1.094,1.094,405564.5,2024-01-15 21:45:00,1.093188,1.0921615,0.0001928571428571216,0.0001542857142856973,7.714285714284866e-05,17
262,1705356000000,1.094,1.0941,1.094,1.0941,248197.8,2024-01-15 22:00:00,1.093208,1.0921779999999999,0.0001928571428571216,0.0001542857142856973,7.714285714284866e-05,17
263,1705356900000,1.094,1.0941,1.094,1.0941,157746.6,2024-01-15 22:15:00,1.09323,1.0921945000000002,0.0001928571428571216,0.0001542857142856973,7.714285714284866e-05,17
264,1705357800000,1.0941,1.0941,1.094,1.094,158689.7,2024-01-15 22:30:00,1.0932680000000001,1.0922115000000001,0.0001928571428571216,0.0001542857142856973,7.714285714284866e-05,17
265,1705358700000,1.094,1.0942,1.094,1.0942,134481.6,2024-01-15 22:45:00,1.093316,1.0922295000000002,0.00019999999999997797,0.0001599999999999824,7.99999999999912e-05,17
266,1705359600000,1.0941,1.0942,1.0941,1.0941,162096.4,2024-01-15 23:00:00,1.09337,1.092247,0.00019999999999997797,0.0001599999999999824,7.99999999999912e-05,17
267,1705360500000,1.0941,1.0942,1.0941,1.0941,97499.4,2024-01-15 23:15:00,1.093426,1.092265,0.00019999999999997797,0.0001599999999999824,7.99999999999912e-05,17
268,1705361400000,1.0941,1.0942,1.0941,1.0942,70319.5,2024-01-15 23:30:00,1.093482,1.0922835,0.00018571428571426525,0.0001485714285714122,7.42857142857061e-05,17
269,1705362300000,1.0941,1.0942,1.0941,1.0941,135111.5,2024-01-15 23:45:00,1.093532,1.0923035,0.00018571428571426525,0.0001485714285714122,7.42857142857061e-05,17
270,1705363200000,1.0942,1.0942,1.094,1.0941,77825.5,2024-01-16 00:00:00,1.09358,1.0923235,0.0001928571428571216,0.0001542857142856973,7.714285714284866e-05,17
271,1705364100000,1.094,1.0941,1.0937,1.0938,66615.9,2024-01-16 00:15:00,1.093624,1.0923410000000002,0.00021428571428570655,0.00017142857142856525,8.571428571428262e-05,17
272,1705365000000,1.0937,1.0938,1.0932,1.0932,70137.3,2024-01-16 00:30:00,1.09364,1.0923545,0.0002500000000000042,0.00020000000000000334,0.00010000000000000167,17
273,1705365900000,1.0932,1.0933,1.0917,1.0917,83529.6,2024-01-16 00:45:00,1.09362,1.0923605,0.0003571428571428654,0.0002857142857142923,0.00014285714285714615,17
274,1705366800000,1.0918,1.0918,1.0913,1.0914,70433.4,2024-01-16 01:00:00,1.093594,1.0923655,0.00033571428571431216,0.00026857142857144976,0.00013428571428572488,17
275,1705367700000,1.0913,1.0914,1.0913,1.0913,66731.0,2024-01-16 01:15:00,1.093562,1.0923695,0.00030714285714288677,0.00024571428571430943,0.00012285714285715471,17
276,1705368600000,1.0914,1.0923,1.0914,1.0923,74641.9,2024-01-16 01:30:00,1.093568,1.0923765,0.0003642857142857535,0.0002914285714286028,0.0001457142857143014,17
277,1705369500000,1.0923,1.0923,1.0922,1.0923,21863.7,2024-01-16 01:45:00,1.09357,1.0923835000000002,0.0003642857142857535,0.0002914285714286028,0.0001457142857143014,17
278,1705370400000,1.0922,1.0923,1.0922,1.0922,50760.5,2024-01-16 02:00:00,1.093564,1.0923895000000001,0.0003642857142857535,0.0002914285714286028,0.0001457142857143014,17
279,1705371300000,1.0922,1.0923,1.092,1.092,25768.0,2024-01-16 02:15:00,1.0935460000000001,1.092395,0.0003714285714286098,0.0002971428571428879,0.00014857142857144394,17
280,1705372200000,1.092,1.0921,1.092,1.092,20678.8,2024-01-16 02:30:00,1.093534,1.0924,0.0003714285714286098,0.0002971428571428879,0.00014857142857144394,17
281,1705373100000,1.092,1.0921,1.0919,1.092,23624.4,2024-01-16 02:45:00,1.09353,1.0924045,0.0003785714285714662,0.000302857142857173,0.0001514285714285865,17
282,1705374000000,1.0919,1.092,1.0919,1.0919,24039.5,2024-01-16 03:00:00,1.0935180000000002,1.0924085,0.0003785714285714662,0.000302857142857173,0.0001514285714285865,17
283,1705374900000,1.092,1.092,1.0918,1.0918,50937.7,2024-01-16 03:15:00,1.093488,1.0924125,0.00038571428571432254,0.00030857142857145805,0.00015428571428572903,17
284,1705375800000,1.0918,1.0918,1.0913,1.0913,34778.4,2024-01-16 03:30:00,1.093446,1.0924145,0.00040714285714290747,0.000325714285714326,0.000162857142857163,17
285,1705376700000,1.0914,1.0915,1.0913,1.0914,53873.0,2024-01-16 03:45:00,1.0934,1.0924170000000002,0.00039285714285717887,0.0003142857142857431,0.00015714285714287155,17
286,1705377600000,1.0915,1.0915,1.0914,1.0914,28282.7,2024-01-16 04:00:00,1.09337,1.0924205,0.00035714285714288127,0.00028571428571430503,0.00014285714285715252,17
287,1705378500000,1.0915,1.0915,1.0914,1.0914,26896.4,2024-01-16 04:15:00,1.093326,1.092427,0.00025000000000002006,0.00020000000000001606,0.00010000000000000803,17
288,1705379400000,1.0914,1.0918,1.0914,1.0916,87929.1,2024-01-16 04:30:00,1.093284,1.092436,0.0002428571428571637,0.00019428571428573097,9.714285714286549e-05,17
289,1705380300000,1.0915,1.0916,1.0915,1.0916,29334.6,2024-01-16 04:45:00,1.09324,1.092445,0.0002428571428571637,0.00019428571428573097,9.714285714286549e-05,17
290,1705381200000,1.0916,1.0916,1.0915,1.0916,33400.0,2024-01-16 05:00:00,1.0931959999999998,1.092454,0.000185714285714297,0.0001485714285714376,7.42857142857188e-05,17
291,1705382100000,1.0916,1.0916,1.0915,1.0916,22487.7,2024-01-16 05:15:00,1.093154,1.092463,0.000185714285714297,0.0001485714285714376,7.42857142857188e-05,17
292,1705383000000,1.0916,1.0916,1.0915,1.0915,53202.6,2024-01-16 05:30:00,1.093112,1.092471,0.000185714285714297,0.0001485714285714376,7.42857142857188e-05,17
293,1705383900000,1.0916,1.0916,1.0915,1.0916,46112.0,2024-01-16 05:45:00,1.0930680000000002,1.092476,0.00017142857142858427,0.00013714285714286743,6.857142857143372e-05,17
294,1705384800000,1.0916,1.0916,1.0915,1.0916,62295.8,2024-01-16 06:00:00,1.093022,1.0924814999999999,0.00017142857142858427,0.00013714285714286743,6.857142857143372e-05,17
295,1705385700000,1.0916,1.0916,1.0915,1.0915,77878.0,2024-01-16 06:15:00,1.092978,1.0924865,0.0001642857142857279,0.00013142857142858232,6.571428571429116e-05,17
296,1705386600000,1.0915,1.0916,1.0915,1.0916,69562.4,2024-01-16 06:30:00,1.092936,1.092492,0.0001642857142857279,0.00013142857142858232,6.571428571429116e-05,17
297,1705387500000,1.0916,1.0916,1.0915,1.0916,62460.7,2024-01-16 06:45:00,1.092884,1.0924969999999998,0.00015714285714287155,0.00012571428571429724,6.285714285714862e-05,17
298,1705388400000,1.0916,1.0916,1.0912,1.0912,109619.8,2024-01-16 07:00:00,1.092824,1.0925005,0.00014999999999999934,0.00011999999999999947,5.999999999999974e-05,17
299,1705389300000,1.0912,1.0913,1.0912,1.0913,88728.7,2024-01-16 07:15:00,1.092764,1.092504,0.00014285714285714298,0.00011428571428571439,5.7142857142857196e-05,17
300,1705390200000,1.0913,1.092,1.0912,1.092,379725.6,2024-01-16 07:30:00,1.0927200000000001,1.092511,0.00019285714285715333,0.00015428571428572268,7.714285714286134e-05,17
301,1705391100000,1.092,1.0923,1.0919,1.0922,99739.1,2024-01-16 07:45:00,1.09268,1.092519,0.0002142857142857224,0.00017142857142857793,8.571428571428897e-05,17
302,1705392000000,1.0922,1.0923,1.0913,1.0914,142433.4,2024-01-16 08:00:00,1.092624,1.092523,0.00025714285714286057,0.00020571428571428845,0.00010285714285714423,17
303,1705392900000,1.0913,1.0919,1.0912,1.0912,279586.4,2024-01-16 08:15:00,1.092562,1.092526,0.00030000000000001456,0.00024000000000001166,0.00012000000000000583,17
304,1705393800000,1.0912,1.0913,1.0894,1.0897,356160.1,2024-01-16 08:30:00,1.092476,1.09252,0.0004285714285714448,0.00034285714285715586,0.00017142857142857793,17
305,1705394700000,1.0898,1.0906,1.0897,1.0905,338109.5,2024-01-16 08:45:00,1.092404,1.092518,0.0004857142857143115,0.00038857142857144926,0.00019428571428572463,17
306,1705395600000,1.0906,1.0906,1.0902,1.0902,239287.6,2024-01-16 09:00:00,1.092328,1.0925145,0.0005071428571428806,0.0004057142857143045,0.00020285714285715224,17
307,1705396500000,1.0902,1.0903,1.0899,1.09,139099.9,2024-01-16 09:15:00,1.092248,1.09251,0.0005285714285714496,0.0004228571428571597,0.00021142857142857985,17
308,1705397400000,1.0899,1.09,1.0895,1.0896,185778.5,2024-01-16 09:30:00,1.09216,1.092503,0.0005571428571428909,0.0004457142857143127,0.00022285714285715636,17
309,1705398300000,1.0896,1.0896,1.0886,1.0887,210769.3,2024-01-16 09:45:00,1.092054,1.092492,0.0006214285714285982,0.0004971428571428786,0.0002485714285714393,17
310,1705399200000,1.0886,1.0893,1.0885,1.0891,308582.6,2024-01-16 10:00:00,1.0919459999999999,1.0924835,0.0006714285714285927,0.0005371428571428741,0.0002685714285714371,17
311,1705400100000,1.089,1.0891,1.0889,1.089,243448.9,2024-01-16 10:15:00,1.0918459999999999,1.0924745,0.000678571428571449,0.0005428571428571593,0.00027142857142857963,17
312,1705401000000,1.0889,1.089,1.0882,1.0884,226396.5,2024-01-16 10:30:00,1.091732,1.092462,0.0007071428571428744,0.0005657142857142995,0.00028285714285714974,17
313,1705401900000,1.0883,1.0884,1.088,1.088,196971.9,2024-01-16 10:45:00,1.09161,1.092449,0.0007285714285714435,0.0005828571428571548,0.0002914285714285774,17
314,1705402800000,1.088,1.0882,1.0874,1.0874,168940.1,2024-01-16 11:00:00,1.091478,1.092433,0.0007285714285714435,0.0005828571428571548,0.0002914285714285774,17
315,1705403700000,1.0874,1.0883,1.0874,1.0882,291767.1,2024-01-16 11:15:00,1.091358,1.0924215,0.0007642857142857411,0.0006114285714285929,0.00030571428571429647,17
316,1705404600000,1.0882,1.0889,1.0882,1.0888,221633.1,2024-01-16 11:30:00,1.091252,1.0924125,0.0007428571428571562,0.000594285714285725,0.0002971428571428625,17
317,1705405500000,1.0889,1.0889,1.0886,1.0886,229343.6,2024-01-16 11:45:00,1.091142,1.092404,0.0007142857142857149,0.000571428571428572,0.000285714285714286,17
318,1705406400000,1.0887,1.0887,1.0881,1.0884,371764.5,2024-01-16 12:00:00,1.091026,1.0923945000000002,0.0006214285714285664,0.0004971428571428531,0.00024857142857142656,17
319,1705407300000,1.0884,1.0884,1.0883,1.0883,261720.9,2024-01-16 12:15:00,1.09091,1.0923855,0.0005642857142856997,0.00045142857142855977,0.00022571428571427989,17
320,1705408200000,1.0884,1.0884,1.0875,1.0876,496237.5,2024-01-16 12:30:00,1.09078,1.0923755000000002,0.0005999999999999973,0.0004799999999999979,0.00023999999999999895,17
321,1705409100000,1.0876,1.0876,1.0875,1.0876,374102.2,2024-01-16 12:45:00,1.090656,1.0923654999999999,0.0005785714285714283,0.0004628571428571427,0.00023142857142857134,17
322,1705410000000,1.0876,1.0878,1.0873,1.0873,663554.7,2024-01-16 13:00:00,1.090538,1.0923515,0.0005785714285714283,0.0004628571428571427,0.00023142857142857134,17
323,1705410900000,1.0873,1.0874,1.0871,1.0871,265100.2,2024-01-16 13:15:00,1.090446,1.092337,0.0005285714285714338,0.00042285714285714707,0.00021142857142857354,17
324,1705411800000,1.0872,1.0889,1.0871,1.0889,761711.4,2024-01-16 13:30:00,1.0903960000000001,1.0923310000000002,0.0006000000000000132,0.0004800000000000106,0.0002400000000000053,17
325,1705412700000,1.0889,1.0889,1.0869,1.0869,418464.1,2024-01-16 13:45:00,1.090308,1.0923155,0.0007285714285714435,0.0005828571428571548,0.0002914285714285774,17
