Datetime,Open,High,Low,Close,Volume,MA_Fast,MA_Slow,TR,ATR,Signal,Position,Capital,Shares_Held,Market_Return,Cumulative_Market_Returns,Strategy_Value,Cumulative_Strategy_Returns
2023-12-14 11:00:00,84200.0,84400.0,84200.0,84300.0,43000,84176.0,,200.0,207.14285714285714,0,0.0,10000000,0,0.0011876484560569,0.9952774498229042,10000000.0,1.0
2023-12-14 11:15:00,84300.0,84500.0,84300.0,84400.0,44500,84176.0,,200.0,207.14285714285714,0,0.0,10000000,0,0.0011862396204034287,0.9964580873671782,10000000.0,1.0
2023-12-14 13:00:00,84300.0,84400.0,84200.0,84300.0,120700,84176.0,,200.0,200.0,0,0.0,10000000,0,-0.0011848341232227888,0.9952774498229042,10000000.0,1.0
2023-12-14 13:15:00,84300.0,84400.0,84200.0,84300.0,122700,84174.0,,200.0,200.0,0,0.0,10000000,0,0.0,0.9952774498229042,10000000.0,1.0
2023-12-14 13:30:00,84300.0,84400.0,84200.0,84300.0,62100,84174.0,,200.0,207.14285714285714,0,0.0,10000000,0,0.0,0.9952774498229042,10000000.0,1.0
2023-12-14 13:45:00,84300.0,84400.0,84200.0,84300.0,40900,84176.0,,200.0,185.71428571428572,0,0.0,10000000,0,0.0,0.9952774498229042,10000000.0,1.0
2023-12-14 14:00:00,84300.0,84300.0,84100.0,84100.0,84400,84174.0,,200.0,200.0,0,0.0,10000000,0,-0.0023724792408066353,0.9929161747343564,10000000.0,1.0
2023-12-14 14:15:00,84200.0,84400.0,84000.0,84400.0,105600,84178.0,,400.0,214.28571428571428,0,0.0,10000000,0,0.00356718192627814,0.9964580873671781,10000000.0,1.0
2023-12-14 14:45:00,84400.0,84400.0,84400.0,84400.0,0,84178.0,,0.0,207.14285714285714,0,0.0,10000000,0,0.0,0.9964580873671781,10000000.0,1.0
2023-12-15 09:15:00,84000.0,84300.0,83900.0,84000.0,57401,84174.0,,400.0,221.42857142857142,0,0.0,10000000,0,-0.004739336492891044,0.9917355371900825,10000000.0,1.0
2023-12-15 09:30:00,84000.0,84400.0,84000.0,84200.0,25200,84174.0,,400.0,235.71428571428572,0,0.0,10000000,0,0.0023809523809523725,0.9940968122786302,10000000.0,1.0
2023-12-15 09:45:00,84200.0,84300.0,84100.0,84100.0,14900,84168.0,,200.0,228.57142857142858,0,0.0,10000000,0,-0.001187648456057011,0.9929161747343563,10000000.0,1.0
2023-12-15 10:00:00,84100.0,84200.0,84000.0,84100.0,26300,84162.0,,200.0,228.57142857142858,0,0.0,10000000,0,0.0,0.9929161747343563,10000000.0,1.0
2023-12-15 10:15:00,84100.0,84200.0,84100.0,84100.0,25200,84162.0,,100.0,221.42857142857142,0,0.0,10000000,0,0.0,0.9929161747343563,10000000.0,1.0
2023-12-15 10:30:00,84100.0,84200.0,84100.0,84100.0,23700,84162.0,,100.0,214.28571428571428,0,0.0,10000000,0,0.0,0.9929161747343563,10000000.0,1.0
2023-12-15 10:45:00,84200.0,84300.0,84100.0,84100.0,42800,84162.0,,200.0,214.28571428571428,0,0.0,10000000,0,0.0,0.9929161747343563,10000000.0,1.0
2023-12-15 11:00:00,84100.0,84200.0,84000.0,84000.0,30000,84160.0,,200.0,214.28571428571428,0,0.0,10000000,0,-0.0011890606420927874,0.9917355371900823,10000000.0,1.0
2023-12-15 11:15:00,84000.0,84200.0,83900.0,84000.0,52000,84158.0,,300.0,221.42857142857142,0,0.0,10000000,0,0.0,0.9917355371900823,10000000.0,1.0
2023-12-15 13:00:00,84000.0,84000.0,83800.0,83800.0,139300,84154.0,,200.0,221.42857142857142,0,0.0,10000000,0,-0.0023809523809523725,0.9893742621015346,10000000.0,1.0
2023-12-15 13:15:00,83800.0,84200.0,83800.0,84000.0,128900,84154.0,,400.0,235.71428571428572,0,0.0,10000000,0,0.0023866348448686736,0.9917355371900823,10000000.0,1.0
2023-12-15 13:30:00,84000.0,84100.0,83800.0,83900.0,48400,84152.0,,300.0,242.85714285714286,0,0.0,10000000,0,-0.0011904761904761862,0.9905548996458085,10000000.0,1.0
2023-12-15 13:45:00,83900.0,84000.0,83800.0,83800.0,56700,84144.0,,200.0,228.57142857142858,0,0.0,10000000,0,-0.0011918951132300348,0.9893742621015346,10000000.0,1.0
2023-12-15 14:00:00,83900.0,84200.0,83900.0,83900.0,107600,84140.0,,300.0,250.0,0,0.0,10000000,0,0.0011933174224343368,0.9905548996458085,10000000.0,1.0
2023-12-15 14:15:00,84000.0,84000.0,83800.0,83900.0,123600,84134.0,,200.0,235.71428571428572,0,0.0,10000000,0,0.0,0.9905548996458085,10000000.0,1.0
2023-12-15 14:45:00,82200.0,82200.0,82200.0,82200.0,1746399,84092.0,,0.0,207.14285714285714,0,0.0,10000000,0,-0.020262216924910592,0.970484061393152,10000000.0,1.0
2023-12-18 09:15:00,82800.0,82900.0,82500.0,82500.0,139600,84056.0,,400.0,221.42857142857142,0,0.0,10000000,0,0.0036496350364962904,0.9740259740259737,10000000.0,1.0
2023-12-18 09:30:00,82600.0,82700.0,82500.0,82700.0,52400,84026.0,,200.0,221.42857142857142,0,0.0,10000000,0,0.00242424242424244,0.9763872491145215,10000000.0,1.0
2023-12-18 09:45:00,82600.0,82700.0,82500.0,82700.0,83900,83994.0,,200.0,228.57142857142858,0,0.0,10000000,0,0.0,0.9763872491145215,10000000.0,1.0
2023-12-18 10:00:00,82600.0,82700.0,82500.0,82600.0,51300,83960.0,,200.0,235.71428571428572,0,0.0,10000000,0,-0.0012091898428052694,0.9752066115702476,10000000.0,1.0
2023-12-18 10:15:00,82600.0,82600.0,82300.0,82400.0,49300,83922.0,,300.0,242.85714285714286,0,0.0,10000000,0,-0.002421307506053294,0.9728453364816997,10000000.0,1.0
2023-12-18 10:30:00,82500.0,82500.0,82300.0,82400.0,31300,83884.0,,200.0,242.85714285714286,0,0.0,10000000,0,0.0,0.9728453364816997,10000000.0,1.0
2023-12-18 10:45:00,82400.0,82400.0,82000.0,82000.0,132200,83840.0,,400.0,250.0,0,0.0,10000000,0,-0.004854368932038833,0.968122786304604,10000000.0,1.0
2023-12-18 11:00:00,82100.0,82200.0,82000.0,82100.0,92800,83796.0,,200.0,250.0,0,0.0,10000000,0,0.0012195121951219523,0.9693034238488779,10000000.0,1.0
2023-12-18 11:15:00,82100.0,82100.0,81500.0,81700.0,221500,83746.0,,600.0,264.2857142857143,0,0.0,10000000,0,-0.00487210718635811,0.9645808736717822,10000000.0,1.0
2023-12-18 13:00:00,81700.0,82000.0,81700.0,81800.0,155500,83698.0,,300.0,264.2857142857143,0,0.0,10000000,0,0.001223990208078396,0.9657615112160562,10000000.0,1.0
2023-12-18 13:15:00,81700.0,81800.0,81600.0,81600.0,303000,83648.0,,200.0,264.2857142857143,0,0.0,10000000,0,-0.0024449877750610804,0.9634002361275085,10000000.0,1.0
2023-12-18 13:30:00,81600.0,81800.0,81500.0,81800.0,134400,83600.0,,300.0,264.2857142857143,0,0.0,10000000,0,0.002450980392156854,0.9657615112160562,10000000.0,1.0
2023-12-18 13:45:00,81800.0,81900.0,81600.0,81800.0,65700,83552.0,,300.0,271.42857142857144,0,0.0,10000000,0,0.0,0.9657615112160562,10000000.0,1.0
2023-12-18 14:00:00,81800.0,81900.0,81600.0,81900.0,122200,83506.0,,300.0,292.85714285714283,0,0.0,10000000,0,0.0012224938875304847,0.96694214876033,10000000.0,1.0
2023-12-18 14:15:00,81900.0,82200.0,81600.0,81700.0,164500,83458.0,,600.0,307.14285714285717,0,0.0,10000000,0,-0.0024420024420024333,0.9645808736717822,10000000.0,1.0
2023-12-18 14:45:00,81500.0,81500.0,81500.0,81500.0,118800,83406.0,,0.0,292.85714285714283,0,0.0,10000000,0,-0.002447980416156681,0.9622195985832345,10000000.0,1.0
2023-12-19 09:15:00,81500.0,81500.0,81200.0,81200.0,72800,83352.0,,300.0,300.0,0,0.0,10000000,0,-0.0036809815950920033,0.9586776859504128,10000000.0,1.0
2023-12-19 09:30:00,81300.0,81300.0,81200.0,81300.0,71700,83304.0,,100.0,292.85714285714283,0,0.0,10000000,0,0.0012315270935960854,0.9598583234946867,10000000.0,1.0
2023-12-19 09:45:00,81300.0,81400.0,81200.0,81200.0,55800,83248.0,,200.0,285.7142857142857,0,0.0,10000000,0,-0.0012300123001229846,0.9586776859504128,10000000.0,1.0
2023-12-19 10:00:00,81200.0,81300.0,81200.0,81300.0,34500,83194.0,,100.0,278.57142857142856,0,0.0,10000000,0,0.0012315270935960854,0.9598583234946867,10000000.0,1.0
2023-12-19 10:15:00,81300.0,81300.0,81200.0,81200.0,35600,83138.0,,100.0,257.14285714285717,0,0.0,10000000,0,-0.0012300123001229846,0.9586776859504128,10000000.0,1.0
2023-12-19 10:30:00,81200.0,81300.0,81200.0,81200.0,42900,83082.0,84441.5,100.0,250.0,0,0.0,10000000,0,0.0,0.9586776859504128,10000000.0,1.0
2023-12-19 10:45:00,81200.0,81200.0,81000.0,81000.0,105800,83020.0,84423.0,200.0,221.42857142857142,0,0.0,10000000,0,-0.0024630541871921707,0.9563164108618649,10000000.0,1.0
2023-12-19 11:00:00,81100.0,81300.0,81000.0,81000.0,61000,82956.0,84404.5,300.0,221.42857142857142,0,0.0,10000000,0,0.0,0.9563164108618649,10000000.0,1.0
2023-12-19 11:15:00,81000.0,81100.0,81000.0,81100.0,42800,82894.0,84387.5,100.0,214.28571428571428,0,0.0,10000000,0,0.0012345679012346622,0.9574970484061389,10000000.0,1.0
2023-12-19 13:00:00,81000.0,81100.0,80700.0,80800.0,205600,82824.0,84369.0,400.0,221.42857142857142,0,0.0,10000000,0,-0.0036991368680641123,0.9539551357733173,10000000.0,1.0
2023-12-19 13:15:00,80900.0,81000.0,80700.0,80700.0,242300,82750.0,84350.0,300.0,221.42857142857142,0,0.0,10000000,0,-0.0012376237623762387,0.9527744982290434,10000000.0,1.0
2023-12-19 13:30:00,80800.0,80800.0,80400.0,80400.0,217100,82672.0,84329.5,400.0,228.57142857142858,0,0.0,10000000,0,-0.0037174721189591198,0.9492325855962216,10000000.0,1.0
2023-12-19 13:45:00,80500.0,80700.0,80400.0,80600.0,103900,82598.0,84311.0,300.0,207.14285714285714,0,0.0,10000000,0,0.0024875621890547706,0.9515938606847695,10000000.0,1.0
2023-12-19 14:00:00,80500.0,80700.0,80400.0,80400.0,105000,82520.0,84291.5,300.0,228.57142857142858,0,0.0,10000000,0,-0.002481389578163795,0.9492325855962216,10000000.0,1.0
2023-12-19 14:15:00,80400.0,81200.0,80100.0,80600.0,495000,82446.0,84273.0,1100.0,285.7142857142857,0,0.0,10000000,0,0.0024875621890547706,0.9515938606847695,10000000.0,1.0
2023-12-19 14:30:00,81100.0,81100.0,81100.0,81100.0,100,82386.0,84257.0,0.0,278.57142857142856,0,0.0,10000000,0,0.006203473945409321,0.9574970484061389,10000000.0,1.0
2023-12-19 14:45:00,81200.0,81200.0,81200.0,81200.0,176000,82322.0,84242.0,0.0,264.2857142857143,0,0.0,10000000,0,0.0012330456226881115,0.9586776859504129,10000000.0,1.0
2023-12-20 09:15:00,81200.0,81200.0,80800.0,80900.0,84200,82252.0,84225.0,400.0,285.7142857142857,0,0.0,10000000,0,-0.003694581280788145,0.9551357733175913,10000000.0,1.0
2023-12-20 09:30:00,80900.0,81000.0,80800.0,81000.0,195700,82192.0,84209.0,200.0,292.85714285714283,0,0.0,10000000,0,0.0012360939431397266,0.9563164108618653,10000000.0,1.0
2023-12-20 09:45:00,80900.0,80900.0,80800.0,80800.0,102200,82124.0,84191.5,100.0,292.85714285714283,0,0.0,10000000,0,-0.0024691358024691024,0.9539551357733175,10000000.0,1.0
2023-12-20 10:00:00,80800.0,80900.0,80800.0,80900.0,62600,82060.0,84173.0,100.0,285.7142857142857,0,0.0,10000000,0,0.0012376237623761277,0.9551357733175913,10000000.0,1.0
2023-12-20 10:15:00,80800.0,80900.0,80800.0,80800.0,64300,81994.0,84152.5,100.0,271.42857142857144,0,0.0,10000000,0,-0.0012360939431397266,0.9539551357733173,10000000.0,1.0
2023-12-20 10:30:00,80800.0,80900.0,80800.0,80800.0,86700,81928.0,84131.5,100.0,271.42857142857144,0,0.0,10000000,0,0.0,0.9539551357733173,10000000.0,1.0
2023-12-20 10:45:00,80800.0,80900.0,80700.0,80700.0,70500,81860.0,84109.5,200.0,257.14285714285717,0,0.0,10000000,0,-0.0012376237623762387,0.9527744982290434,10000000.0,1.0
2023-12-20 11:00:00,80800.0,80800.0,80700.0,80700.0,47800,81792.0,84088.0,100.0,242.85714285714286,0,0.0,10000000,0,0.0,0.9527744982290434,10000000.0,1.0
2023-12-20 11:15:00,80700.0,80800.0,80600.0,80600.0,107300,81724.0,84066.0,200.0,228.57142857142858,0,0.0,10000000,0,-0.0012391573729864103,0.9515938606847694,10000000.0,1.0
2023-12-20 13:00:00,80600.0,80700.0,80600.0,80600.0,107100,81656.0,84044.5,100.0,214.28571428571428,0,0.0,10000000,0,0.0,0.9515938606847694,10000000.0,1.0
2023-12-20 13:15:00,80700.0,80700.0,80500.0,80600.0,140600,81592.0,84021.5,200.0,207.14285714285714,0,0.0,10000000,0,0.0,0.9515938606847694,10000000.0,1.0
2023-12-20 13:30:00,80700.0,80800.0,80600.0,80600.0,183100,81524.0,83996.0,200.0,142.85714285714286,0,0.0,10000000,0,0.0,0.9515938606847694,10000000.0,1.0
2023-12-20 13:45:00,80700.0,80800.0,80600.0,80800.0,93900,81462.0,83971.0,200.0,157.14285714285714,0,0.0,10000000,0,0.002481389578163684,0.9539551357733171,10000000.0,1.0
2023-12-20 14:00:00,80600.0,81100.0,80600.0,81000.0,204800,81406.0,83945.5,500.0,192.85714285714286,0,0.0,10000000,0,0.0024752475247524774,0.9563164108618649,10000000.0,1.0
2023-12-20 14:15:00,81000.0,81300.0,80800.0,80800.0,198900,81344.0,83920.5,500.0,200.0,0,0.0,10000000,0,-0.0024691358024691024,0.9539551357733171,10000000.0,1.0
2023-12-20 14:45:00,81100.0,81100.0,81100.0,81100.0,239800,81288.0,83897.0,0.0,185.71428571428572,0,0.0,10000000,0,0.003712871287128605,0.9574970484061388,10000000.0,1.0
2023-12-21 09:15:00,81000.0,81000.0,80700.0,80800.0,28500,81260.0,83872.0,300.0,200.0,0,0.0,10000000,0,-0.0036991368680641123,0.9539551357733171,10000000.0,1.0
2023-12-21 09:30:00,80900.0,80900.0,80700.0,80800.0,21100,81226.0,83846.5,200.0,207.14285714285714,0,0.0,10000000,0,0.0,0.9539551357733171,10000000.0,1.0
2023-12-21 09:45:00,80800.0,80900.0,80700.0,80700.0,34600,81186.0,83820.5,200.0,214.28571428571428,0,0.0,10000000,0,-0.0012376237623762387,0.9527744982290433,10000000.0,1.0
2023-12-21 10:00:00,80700.0,80800.0,80700.0,80700.0,100100,81146.0,83794.0,100.0,214.28571428571428,0,0.0,10000000,0,0.0,0.9527744982290433,10000000.0,1.0
2023-12-21 10:15:00,80700.0,80800.0,80700.0,80800.0,71700,81110.0,83769.0,100.0,207.14285714285714,0,0.0,10000000,0,0.0012391573729864103,0.9539551357733173,10000000.0,1.0
2023-12-21 10:30:00,80700.0,80800.0,80600.0,80700.0,98500,81076.0,83742.5,200.0,214.28571428571428,0,0.0,10000000,0,-0.0012376237623762387,0.9527744982290434,10000000.0,1.0
2023-12-21 10:45:00,80600.0,80700.0,80500.0,80500.0,173600,81038.0,83715.0,200.0,214.28571428571428,0,0.0,10000000,0,-0.0024783147459727095,0.9504132231404956,10000000.0,1.0
2023-12-21 11:00:00,80500.0,80700.0,80400.0,80500.0,194800,81008.0,83689.0,300.0,228.57142857142858,0,0.0,10000000,0,0.0,0.9504132231404956,10000000.0,1.0
2023-12-21 11:15:00,80500.0,80500.0,80400.0,80400.0,88000,80974.0,83662.5,100.0,221.42857142857142,0,0.0,10000000,0,-0.001242236024844745,0.9492325855962217,10000000.0,1.0
2023-12-21 11:30:00,80400.0,80400.0,80400.0,80400.0,2000,80948.0,83636.5,0.0,207.14285714285714,0,0.0,10000000,0,0.0,0.9492325855962217,10000000.0,1.0
2023-12-21 13:00:00,80400.0,80500.0,80300.0,80400.0,146400,80920.0,83610.5,200.0,207.14285714285714,0,0.0,10000000,0,0.0,0.9492325855962217,10000000.0,1.0
2023-12-21 13:15:00,80400.0,80600.0,80400.0,80500.0,236900,80898.0,83585.5,200.0,185.71428571428572,0,0.0,10000000,0,0.0012437810945273853,0.9504132231404956,10000000.0,1.0
2023-12-21 13:30:00,80400.0,80600.0,80400.0,80500.0,204600,80872.0,83560.5,200.0,164.28571428571428,0,0.0,10000000,0,0.0,0.9504132231404956,10000000.0,1.0
2023-12-21 13:45:00,80500.0,80600.0,80400.0,80500.0,169900,80846.0,83536.5,200.0,178.57142857142858,0,0.0,10000000,0,0.0,0.9504132231404956,10000000.0,1.0
2023-12-21 14:00:00,80500.0,80600.0,80400.0,80500.0,175900,80818.0,83513.0,200.0,171.42857142857142,0,0.0,10000000,0,0.0,0.9504132231404956,10000000.0,1.0
2023-12-21 14:15:00,80500.0,81000.0,80500.0,80900.0,215100,80802.0,83491.0,500.0,192.85714285714286,0,0.0,10000000,0,0.00496894409937898,0.9551357733175914,10000000.0,1.0
2023-12-21 14:45:00,80900.0,80900.0,80900.0,80900.0,164600,80790.0,83469.0,0.0,178.57142857142858,0,0.0,10000000,0,0.0,0.9551357733175914,10000000.0,1.0
2023-12-22 09:15:00,80900.0,80900.0,80500.0,80700.0,41000,80780.0,83446.0,400.0,200.0,0,0.0,10000000,0,-0.0024721878862793423,0.9527744982290436,10000000.0,1.0
2023-12-22 09:30:00,80800.0,80900.0,80600.0,80600.0,62900,80766.0,83422.5,300.0,214.28571428571428,0,0.0,10000000,0,-0.0012391573729864103,0.9515938606847696,10000000.0,1.0
2023-12-22 09:45:00,80600.0,80700.0,80500.0,80700.0,86700,80756.0,83400.0,200.0,214.28571428571428,0,0.0,10000000,0,0.001240694789081953,0.9527744982290436,10000000.0,1.0
2023-12-22 10:00:00,80700.0,80700.0,80500.0,80600.0,52700,80742.0,83377.0,200.0,214.28571428571428,0,0.0,10000000,0,-0.0012391573729864103,0.9515938606847696,10000000.0,1.0
2023-12-22 10:15:00,80600.0,80600.0,80500.0,80600.0,34600,80730.0,83353.0,100.0,200.0,0,0.0,10000000,0,0.0,0.9515938606847696,10000000.0,1.0
2023-12-22 10:30:00,80600.0,80600.0,80500.0,80600.0,45200,80718.0,83330.0,100.0,200.0,0,0.0,10000000,0,0.0,0.9515938606847696,10000000.0,1.0
2023-12-22 10:45:00,80600.0,80700.0,80500.0,80600.0,51000,80710.0,83307.5,200.0,214.28571428571428,0,0.0,10000000,0,0.0,0.9515938606847696,10000000.0,1.0
2023-12-22 11:00:00,80700.0,80700.0,80400.0,80500.0,68700,80700.0,83284.5,300.0,221.42857142857142,0,0.0,10000000,0,-0.001240694789081842,0.9504132231404957,10000000.0,1.0
2023-12-22 11:15:00,80600.0,80700.0,80500.0,80500.0,31700,80688.0,83261.0,200.0,221.42857142857142,0,0.0,10000000,0,0.0,0.9504132231404957,10000000.0,1.0
2023-12-22 13:00:00,80600.0,80800.0,80500.0,80800.0,99900,80688.0,83239.0,300.0,228.57142857142858,0,0.0,10000000,0,0.003726708074534235,0.9539551357733175,10000000.0,1.0
2023-12-22 13:15:00,80800.0,80900.0,80600.0,80800.0,132200,80690.0,83216.0,300.0,235.71428571428572,0,0.0,10000000,0,0.0,0.9539551357733175,10000000.0,1.0
2023-12-22 13:30:00,80800.0,80900.0,80800.0,80900.0,133300,80700.0,83192.5,100.0,228.57142857142858,0,0.0,10000000,0,0.0012376237623761277,0.9551357733175913,10000000.0,1.0
2023-12-22 13:45:00,80800.0,80900.0,80500.0,80600.0,203800,80700.0,83167.0,400.0,221.42857142857142,0,0.0,10000000,0,-0.003708281829419069,0.9515938606847695,10000000.0,1.0
2023-12-22 14:00:00,80500.0,80700.0,80500.0,80600.0,221300,80704.0,83143.0,200.0,235.71428571428572,0,0.0,10000000,0,0.0,0.9515938606847695,10000000.0,1.0
2023-12-22 14:15:00,80600.0,81100.0,80500.0,81000.0,283700,80712.0,83120.0,600.0,250.0,0,0.0,10000000,0,0.00496277915632759,0.9563164108618651,10000000.0,1.0
2023-12-22 14:45:00,80900.0,80900.0,80900.0,80900.0,153400,80708.0,83096.5,0.0,228.57142857142858,0,0.0,10000000,0,-0.0012345679012345512,0.9551357733175913,10000000.0,1.0
2023-12-25 09:15:00,80900.0,81100.0,80700.0,80900.0,66700,80702.0,83073.5,400.0,242.85714285714286,0,0.0,10000000,0,0.0,0.9551357733175913,10000000.0,1.0
2023-12-25 09:30:00,80900.0,81700.0,80900.0,81700.0,90800,80718.0,83054.5,800.0,285.7142857142857,0,0.0,10000000,0,0.009888751545117369,0.9645808736717825,10000000.0,1.0
2023-12-25 09:45:00,81700.0,81800.0,81400.0,81600.0,64600,80730.0,83035.0,400.0,307.14285714285717,0,0.0,10000000,0,-0.001223990208078285,0.9634002361275086,10000000.0,1.0
2023-12-25 10:00:00,81600.0,81700.0,81400.0,81500.0,43000,80744.0,83013.0,300.0,321.42857142857144,0,0.0,10000000,0,-0.001225490196078427,0.9622195985832347,10000000.0,1.0
2023-12-25 10:15:00,81500.0,81600.0,81200.0,81300.0,92300,80752.0,82990.0,400.0,335.7142857142857,0,0.0,10000000,0,-0.0024539877300613355,0.9598583234946869,10000000.0,1.0
2023-12-25 10:30:00,81300.0,81500.0,81300.0,81400.0,35400,80764.0,82969.0,200.0,328.57142857142856,0,0.0,10000000,0,0.0012300123001229846,0.9610389610389608,10000000.0,1.0
2023-12-25 10:45:00,81500.0,81500.0,81300.0,81300.0,26800,80774.0,82948.5,200.0,328.57142857142856,0,0.0,10000000,0,-0.0012285012285012664,0.9598583234946868,10000000.0,1.0
2023-12-25 11:00:00,81400.0,81400.0,81200.0,81300.0,40700,80786.0,82928.0,200.0,321.42857142857144,0,0.0,10000000,0,0.0,0.9598583234946868,10000000.0,1.0
2023-12-25 11:15:00,81300.0,81500.0,81200.0,81300.0,39500,80798.0,82908.0,300.0,321.42857142857144,0,0.0,10000000,0,0.0,0.9598583234946868,10000000.0,1.0
2023-12-25 13:00:00,81300.0,81500.0,81300.0,81400.0,76300,80814.0,82888.0,200.0,328.57142857142856,0,0.0,10000000,0,0.0012300123001229846,0.9610389610389607,10000000.0,1.0
2023-12-25 13:15:00,81400.0,81600.0,81400.0,81500.0,135200,80832.0,82868.5,200.0,314.2857142857143,0,0.0,10000000,0,0.0012285012285011554,0.9622195985832346,10000000.0,1.0
2023-12-25 13:30:00,81500.0,81600.0,81400.0,81400.0,91000,80848.0,82848.5,200.0,314.2857142857143,0,0.0,10000000,0,-0.0012269938650306678,0.9610389610389607,10000000.0,1.0
2023-12-25 13:45:00,81500.0,81600.0,81200.0,81300.0,224100,80862.0,82827.5,400.0,300.0,0,0.0,10000000,0,-0.0012285012285012664,0.9598583234946867,10000000.0,1.0
2023-12-25 14:00:00,81300.0,81500.0,81300.0,81500.0,103000,80876.0,82809.0,200.0,314.2857142857143,0,0.0,10000000,0,0.002460024600245969,0.9622195985832345,10000000.0,1.0
2023-12-25 14:15:00,81600.0,81800.0,81400.0,81600.0,230200,80888.0,82790.0,400.0,314.2857142857143,0,0.0,10000000,0,0.0012269938650306678,0.9634002361275084,10000000.0,1.0
2023-12-25 14:45:00,81800.0,81800.0,81800.0,81800.0,91700,80908.0,82773.5,0.0,257.14285714285717,0,0.0,10000000,0,0.002450980392156854,0.9657615112160561,10000000.0,1.0
2023-12-26 09:15:00,82000.0,82700.0,82000.0,82500.0,145600,80936.0,82759.0,700.0,278.57142857142856,0,0.0,10000000,0,0.008557457212713837,0.9740259740259734,10000000.0,1.0
2023-12-26 09:30:00,82500.0,82600.0,82400.0,82400.0,85700,80968.0,82744.5,200.0,271.42857142857144,0,0.0,10000000,0,-0.00121212121212122,0.9728453364816995,10000000.0,1.0
2023-12-26 09:45:00,82400.0,82600.0,82400.0,82600.0,45700,81004.0,82730.0,200.0,257.14285714285717,0,0.0,10000000,0,0.0024271844660195274,0.9752066115702474,10000000.0,1.0
2023-12-26 10:00:00,82500.0,82600.0,82500.0,82500.0,58900,81040.0,82713.5,100.0,250.0,0,0.0,10000000,0,-0.001210653753026647,0.9740259740259735,10000000.0,1.0
2023-12-26 10:15:00,82500.0,82500.0,82400.0,82400.0,33800,81074.0,82699.5,100.0,242.85714285714286,0,0.0,10000000,0,-0.00121212121212122,0.9728453364816996,10000000.0,1.0
2023-12-26 10:30:00,82500.0,82500.0,82300.0,82400.0,25200,81106.0,82685.0,200.0,242.85714285714286,0,0.0,10000000,0,0.0,0.9728453364816996,10000000.0,1.0
2023-12-26 10:45:00,82300.0,82500.0,82300.0,82400.0,19100,81140.0,82671.0,200.0,235.71428571428572,0,0.0,10000000,0,0.0,0.9728453364816996,10000000.0,1.0
2023-12-26 11:00:00,82400.0,82500.0,82400.0,82400.0,28600,81178.0,82657.0,100.0,228.57142857142858,0,0.0,10000000,0,0.0,0.9728453364816996,10000000.0,1.0
2023-12-26 11:15:00,82400.0,82400.0,82300.0,82400.0,17800,81216.0,82642.5,100.0,221.42857142857142,0,0.0,10000000,0,0.0,0.9728453364816996,10000000.0,1.0
2023-12-26 13:00:00,82300.0,82400.0,82200.0,82200.0,57800,81252.0,82628.0,200.0,221.42857142857142,0,0.0,10000000,0,-0.0024271844660194164,0.9704840613931518,10000000.0,1.0
2023-12-26 13:15:00,82300.0,82500.0,82200.0,82500.0,176200,81294.0,82614.5,300.0,214.28571428571428,0,0.0,10000000,0,0.0036496350364962904,0.9740259740259735,10000000.0,1.0
2023-12-26 13:30:00,82500.0,82500.0,82300.0,82500.0,45800,81336.0,82601.5,200.0,214.28571428571428,0,0.0,10000000,0,0.0,0.9740259740259735,10000000.0,1.0
2023-12-26 13:45:00,82500.0,82500.0,82300.0,82400.0,61300,81374.0,82587.5,200.0,200.0,0,0.0,10000000,0,-0.00121212121212122,0.9728453364816996,10000000.0,1.0
2023-12-26 14:00:00,82400.0,82500.0,82300.0,82400.0,51900,81412.0,82574.0,200.0,214.28571428571428,0,0.0,10000000,0,0.0,0.9728453364816996,10000000.0,1.0
2023-12-26 14:15:00,82400.0,82700.0,82400.0,82600.0,164400,81454.0,82561.5,300.0,185.71428571428572,0,0.0,10000000,0,0.0024271844660195274,0.9752066115702475,10000000.0,1.0
2023-12-26 14:45:00,82800.0,82800.0,82800.0,82800.0,78500,81500.0,82549.5,0.0,171.42857142857142,0,0.0,10000000,0,0.002421307506053294,0.9775678866587953,10000000.0,1.0
2023-12-27 09:15:00,82900.0,82900.0,82600.0,82700.0,26300,81536.0,82537.5,300.0,178.57142857142858,0,0.0,10000000,0,-0.0012077294685990392,0.9763872491145215,10000000.0,1.0
2023-12-27 09:30:00,82600.0,83000.0,82500.0,83000.0,72800,81578.0,82527.0,500.0,207.14285714285714,0,0.0,10000000,0,0.0036275695284160303,0.9799291617473432,10000000.0,1.0
2023-12-27 09:45:00,82900.0,82900.0,82800.0,82800.0,41800,81620.0,82515.0,100.0,207.14285714285714,0,0.0,10000000,0,-0.002409638554216831,0.9775678866587955,10000000.0,1.0
2023-12-27 10:00:00,82800.0,82900.0,82700.0,82800.0,19600,81664.0,82503.5,200.0,207.14285714285714,0,0.0,10000000,0,0.0,0.9775678866587955,10000000.0,1.0
2023-12-27 10:15:00,82900.0,83000.0,82800.0,83000.0,64500,81710.0,82492.0,200.0,207.14285714285714,0,0.0,10000000,0,0.0024154589371980784,0.9799291617473432,10000000.0,1.0
2023-12-27 10:30:00,83000.0,83100.0,82900.0,83000.0,56000,81758.0,82482.0,200.0,214.28571428571428,0,0.0,10000000,0,0.0,0.9799291617473432,10000000.0,1.0
