date,SPY,cash
2022-12-02,26.673868678364634,0.0
2022-12-05,26.673868678364634,0.0
2022-12-06,26.673868678364634,0.0
2022-12-07,26.67386867836463,0.0
2022-12-08,26.67386867836463,0.0
2022-12-09,26.67386867836463,0.0
2022-12-12,26.67386867836463,0.0
2022-12-13,26.67386867836463,0.0
2022-12-14,26.673868678364634,0.0
2022-12-15,26.673868678364634,0.0
2022-12-16,26.673868678364634,0.0
2022-12-19,26.67386867836463,0.0
2022-12-20,26.673868678364627,0.0
2022-12-21,26.673868678364624,0.0
2022-12-22,26.673868678364624,0.0
2022-12-23,26.673868678364624,0.0
2022-12-27,26.67386867836462,0.0
2022-12-28,26.67386867836462,0.0
2022-12-29,26.67386867836462,0.0
2022-12-30,26.67386867836462,0.0
2023-01-03,26.67386867836462,0.0
2023-01-04,26.673868678364617,0.0
2023-01-05,26.67386867836462,0.0
2023-01-06,26.67386867836462,0.0
2023-01-09,26.67386867836462,0.0
2023-01-10,26.67386867836462,0.0
2023-01-11,26.67386867836462,0.0
2023-01-12,26.67386867836462,0.0
2023-01-13,26.67386867836462,0.0
2023-01-17,26.67386867836462,0.0
2023-01-18,26.67386867836462,0.0
2023-01-19,26.673868678364624,0.0
2023-01-20,26.67386867836462,0.0
2023-01-23,26.67386867836462,0.0
2023-01-24,26.67386867836462,0.0
2023-01-25,26.67386867836462,0.0
2023-01-26,26.67386867836462,0.0
2023-01-27,26.673868678364617,0.0
2023-01-30,26.673868678364617,0.0
2023-01-31,26.673868678364617,0.0
2023-02-01,26.673868678364617,0.0
2023-02-02,26.67386867836462,0.0
2023-02-03,26.67386867836462,0.0
2023-02-06,26.67386867836462,0.0
2023-02-07,26.67386867836462,0.0
2023-02-08,26.67386867836462,0.0
2023-02-09,26.673868678364617,0.0
2023-02-10,26.673868678364617,0.0
2023-02-13,26.673868678364617,0.0
2023-02-14,26.673868678364617,0.0
2023-02-15,26.673868678364617,0.0
2023-02-16,26.673868678364617,0.0
2023-02-17,26.673868678364617,0.0
2023-02-21,26.673868678364613,0.0
2023-02-22,26.673868678364613,0.0
2023-02-23,26.67386867836461,0.0
2023-02-24,26.67386867836461,0.0
2023-02-27,26.67386867836461,0.0
2023-02-28,26.67386867836461,0.0
2023-03-01,26.67386867836461,0.0
2023-03-02,26.67386867836461,0.0
2023-03-03,26.67386867836461,0.0
2023-03-06,26.67386867836461,0.0
2023-03-07,26.67386867836461,0.0
2023-03-08,26.67386867836461,0.0
2023-03-09,26.67386867836461,0.0
2023-03-10,26.67386867836461,0.0
2023-03-13,26.67386867836461,0.0
2023-03-14,26.67386867836461,0.0
2023-03-15,26.67386867836461,0.0
2023-03-16,26.673868678364606,0.0
2023-03-17,26.673868678364606,0.0
2023-03-20,26.673868678364606,0.0
2023-03-21,26.673868678364606,0.0
2023-03-22,26.673868678364606,0.0
2023-03-23,26.673868678364602,0.0
2023-03-24,26.673868678364606,0.0
2023-03-27,26.673868678364606,0.0
2023-03-28,26.673868678364606,0.0
2023-03-29,26.673868678364606,0.0
2023-03-30,26.67386867836461,0.0
2023-03-31,26.67386867836461,0.0
2023-04-03,26.67386867836461,0.0
2023-04-04,26.67386867836461,0.0
2023-04-05,26.673868678364613,0.0
2023-04-06,26.673868678364613,0.0
2023-04-10,26.673868678364617,0.0
2023-04-11,26.673868678364617,0.0
2023-04-12,26.673868678364617,0.0
2023-04-13,26.673868678364617,0.0
2023-04-14,26.673868678364617,0.0
2023-04-17,26.673868678364617,0.0
2023-04-18,26.673868678364613,0.0
2023-04-19,26.673868678364613,0.0
2023-04-20,26.673868678364613,0.0
2023-04-21,26.67386867836461,0.0
2023-04-24,26.67386867836461,0.0
2023-04-25,26.67386867836461,0.0
2023-04-26,26.67386867836461,0.0
2023-04-27,26.67386867836461,0.0
2023-04-28,26.67386867836461,0.0
2023-05-01,26.67386867836461,0.0
2023-05-02,26.67386867836461,0.0
2023-05-03,26.67386867836461,0.0
2023-05-04,26.67386867836461,0.0
2023-05-05,26.67386867836461,0.0
2023-05-08,26.67386867836461,0.0
2023-05-09,26.67386867836461,0.0
2023-05-10,26.67386867836461,0.0
2023-05-11,26.67386867836461,0.0
2023-05-12,26.67386867836461,0.0
2023-05-15,26.673868678364613,0.0
2023-05-16,26.673868678364613,0.0
2023-05-17,26.673868678364613,0.0
2023-05-18,26.67386867836461,0.0
2023-05-19,26.67386867836461,0.0
2023-05-22,26.67386867836461,0.0
2023-05-23,26.67386867836461,0.0
2023-05-24,26.67386867836461,0.0
2023-05-25,26.67386867836461,0.0
2023-05-26,26.67386867836461,0.0
2023-05-30,26.673868678364606,0.0
2023-05-31,26.673868678364606,0.0
2023-06-01,26.673868678364606,0.0
2023-06-02,26.673868678364606,0.0
2023-06-05,26.67386867836461,0.0
2023-06-06,26.67386867836461,0.0
2023-06-07,26.67386867836461,0.0
2023-06-08,26.67386867836461,0.0
2023-06-09,26.67386867836461,0.0
2023-06-12,26.67386867836461,0.0
2023-06-13,26.67386867836461,0.0
2023-06-14,26.67386867836461,0.0
2023-06-15,26.67386867836461,0.0
2023-06-16,26.67386867836461,0.0
2023-06-20,26.673868678364606,0.0
2023-06-21,26.673868678364606,0.0
2023-06-22,26.673868678364606,0.0
2023-06-23,26.673868678364606,0.0
2023-06-26,26.673868678364606,0.0
2023-06-27,26.673868678364606,0.0
2023-06-28,26.673868678364602,0.0
2023-06-29,26.673868678364602,0.0
2023-06-30,26.6738686783646,0.0
2023-07-03,26.6738686783646,0.0
2023-07-05,26.6738686783646,0.0
2023-07-06,26.6738686783646,0.0
2023-07-07,26.6738686783646,0.0
2023-07-10,26.6738686783646,0.0
2023-07-11,26.6738686783646,0.0
2023-07-12,26.6738686783646,0.0
2023-07-13,26.6738686783646,0.0
2023-07-14,26.6738686783646,0.0
2023-07-17,26.6738686783646,0.0
2023-07-18,26.6738686783646,0.0
2023-07-19,26.6738686783646,0.0
2023-07-20,26.673868678364602,0.0
2023-07-21,26.673868678364602,0.0
2023-07-24,26.673868678364602,0.0
2023-07-25,26.673868678364602,0.0
2023-07-26,26.673868678364602,0.0
2023-07-27,26.673868678364602,0.0
2023-07-28,26.673868678364602,0.0
2023-07-31,26.673868678364602,0.0
2023-08-01,26.6738686783646,0.0
2023-08-02,26.6738686783646,0.0
2023-08-03,26.6738686783646,0.0
2023-08-04,26.6738686783646,0.0
2023-08-07,26.6738686783646,0.0
2023-08-08,26.673868678364595,0.0
2023-08-09,26.673868678364595,0.0
2023-08-10,26.673868678364595,0.0
2023-08-11,26.673868678364595,0.0
2023-08-14,26.673868678364595,0.0
2023-08-15,26.673868678364595,0.0
2023-08-16,26.673868678364595,0.0
2023-08-17,26.673868678364595,0.0
2023-08-18,26.673868678364595,0.0
2023-08-21,26.6738686783646,0.0
2023-08-22,26.6738686783646,0.0
2023-08-23,26.673868678364595,0.0
2023-08-24,26.673868678364595,0.0
2023-08-25,26.673868678364595,0.0
2023-08-28,26.673868678364595,0.0
2023-08-29,26.673868678364595,0.0
2023-08-30,26.673868678364595,0.0
2023-08-31,26.673868678364595,0.0
2023-09-01,26.673868678364595,0.0
2023-09-05,26.6738686783646,0.0
2023-09-06,26.6738686783646,0.0
2023-09-07,26.6738686783646,0.0
2023-09-08,26.6738686783646,0.0
2023-09-11,26.6738686783646,0.0
2023-09-12,26.6738686783646,0.0
2023-09-13,26.6738686783646,0.0
2023-09-14,26.6738686783646,0.0
2023-09-15,26.6738686783646,0.0
2023-09-18,26.6738686783646,0.0
2023-09-19,26.6738686783646,0.0
2023-09-20,26.6738686783646,0.0
2023-09-21,26.673868678364595,0.0
2023-09-22,26.673868678364595,0.0
2023-09-25,26.673868678364595,0.0
2023-09-26,26.673868678364595,0.0
2023-09-27,26.673868678364595,0.0
2023-09-28,26.67386867836459,0.0
2023-09-29,26.67386867836459,0.0
2023-10-02,26.67386867836459,0.0
2023-10-03,26.673868678364595,0.0
2023-10-04,26.673868678364595,0.0
2023-10-05,26.673868678364595,0.0
2023-10-06,26.673868678364595,0.0
2023-10-09,26.673868678364595,0.0
2023-10-10,26.673868678364595,0.0
2023-10-11,26.673868678364595,0.0
2023-10-12,26.6738686783646,0.0
2023-10-13,26.6738686783646,0.0
2023-10-16,26.6738686783646,0.0
2023-10-17,26.6738686783646,0.0
