,time,open,high,low,close,tick_volume,spread,real_volume
2039,2016-07-17,1.10497,1.10601,1.10443,1.10578,6661,7,8518697000
2040,2016-07-18,1.10577,1.10839,1.10372,1.10741,104171,7,194822781000
2041,2016-07-19,1.10741,1.10801,1.09996,1.10176,110742,7,199395108000
2042,2016-07-20,1.10176,1.10298,1.0981,1.10102,105351,7,211793933000
2043,2016-07-21,1.10102,1.106,1.09793,1.1026,135919,7,220185930000
2044,2016-07-22,1.1026,1.10406,1.09551,1.09747,112520,7,166764520000
2045,2016-07-24,1.09725,1.09747,1.09626,1.0971,8300,7,9386363000
2046,2016-07-25,1.09708,1.09986,1.09516,1.09926,95510,7,153570960000
2047,2016-07-26,1.09926,1.10294,1.09778,1.09883,103123,7,158414469000
2048,2016-07-27,1.09882,1.10701,1.09314,1.10571,121161,7,180525762000
2049,2016-07-28,1.10571,1.11191,1.10571,1.10769,116571,7,167127280000
2050,2016-07-29,1.10776,1.11972,1.1072,1.11743,135628,7,174679722000
2051,2016-07-31,1.11715,1.11831,1.11653,1.11709,4323,7,3456920000
2052,2016-08-01,1.1171,1.1181,1.11548,1.11661,99599,7,114988217000
2053,2016-08-02,1.11662,1.12334,1.11619,1.12192,118631,7,135382161000
2054,2016-08-03,1.12192,1.12212,1.11403,1.11488,97665,7,121927539000
2055,2016-08-04,1.11488,1.11561,1.11135,1.1128,110656,7,136297981000
2056,2016-08-05,1.1128,1.11608,1.10453,1.10867,100454,7,121099367000
2057,2016-08-07,1.10795,1.10916,1.10768,1.10908,4062,7,4380275000
2058,2016-08-08,1.1091,1.11046,1.10716,1.1084100000000001,86968,7,108789894000
2059,2016-08-09,1.10842,1.11221,1.107,1.11144,92961,7,125281503000
2060,2016-08-10,1.11144,1.11898,1.11142,1.11855,109025,7,154668050000
2061,2016-08-11,1.11855,1.11909,1.11346,1.11388,105024,7,161878847000
2062,2016-08-12,1.11387,1.12209,1.11309,1.11634,105595,7,162603100000
2063,2016-08-14,1.11659,1.11683,1.1158,1.11616,3552,7,3449750000
2064,2016-08-15,1.11611,1.12032,1.1153,1.11853,83256,7,114340340000
2065,2016-08-16,1.11852,1.13221,1.1177,1.12766,123492,7,155512270000
2066,2016-08-17,1.12766,1.13155,1.12403,1.12944,114678,7,143321350000
2067,2016-08-18,1.1294,1.1366100000000001,1.12892,1.13452,124494,7,155437773000
2068,2016-08-19,1.13452,1.13485,1.13037,1.1323699999999999,103925,7,129449227000
2069,2016-08-21,1.13087,1.1322,1.13086,1.13133,6890,7,6589686000
2070,2016-08-22,1.13133,1.13302,1.12707,1.13196,101196,7,131380795000
2071,2016-08-23,1.13194,1.13548,1.13018,1.13031,100809,7,131061716000
2072,2016-08-24,1.1303,1.13111,1.12448,1.1264,109498,7,133997581000
2073,2016-08-25,1.12641,1.1297,1.12588,1.12846,83841,7,91927814000
2074,2016-08-26,1.12846,1.13406,1.11806,1.11856,118969,7,141086613000
2075,2016-08-28,1.11823,1.11992,1.11788,1.11949,4087,7,3037544000
2076,2016-08-29,1.11949,1.12074,1.11575,1.1187,94570,7,99975257000
2077,2016-08-30,1.1187,1.1192,1.11317,1.11478,96097,7,107492386000
2078,2016-08-31,1.11478,1.1165,1.11227,1.11602,102541,7,115804352000
2079,2016-09-01,1.11602,1.12048,1.11272,1.11943,106595,7,116315736000
2080,2016-09-02,1.11944,1.12518,1.11449,1.11449,115937,7,125556452000
2081,2016-09-04,1.11564,1.11572,1.11519,1.11564,4708,7,4858147000
2082,2016-09-05,1.11563,1.11819,1.11393,1.11476,79946,7,82783992000
2083,2016-09-06,1.11477,1.1262699999999999,1.11404,1.12439,113169,7,113403360000
2084,2016-09-07,1.12439,1.12706,1.12283,1.12417,106730,7,111256779000
2085,2016-09-08,1.12417,1.13266,1.1234,1.12644,128536,7,131575082000
2086,2016-09-09,1.12646,1.12849,1.11981,1.12235,117775,7,126234912000
2087,2016-09-11,1.12304,1.12379,1.1228,1.12357,3959,7,2660705000
2088,2016-09-12,1.12357,1.1268,1.121,1.12382,126751,7,134662424000
2089,2016-09-13,1.12382,1.12601,1.12036,1.12147,124773,7,153131597000
2090,2016-09-14,1.12147,1.12737,1.12133,1.12423,116954,7,144844788000
2091,2016-09-15,1.12424,1.12833,1.12187,1.12478,122305,7,139975552000
2092,2016-09-16,1.12478,1.12483,1.11492,1.11535,116211,7,135536913000
2093,2016-09-18,1.11531,1.11594,1.11509,1.11582,4932,7,5498581000
2094,2016-09-19,1.11585,1.11975,1.11505,1.11779,100069,7,109223878000
2095,2016-09-20,1.11776,1.12131,1.11469,1.11526,111804,7,139037706000
2096,2016-09-21,1.11527,1.11962,1.11228,1.11895,135017,7,141790627000
2097,2016-09-22,1.11895,1.12569,1.11844,1.12096,110695,7,113797815000
2098,2016-09-23,1.12096,1.12403,1.11935,1.12149,101524,7,104162921000
2099,2016-09-25,1.1229,1.12359,1.12215,1.12344,2839,17,3720709000
2100,2016-09-26,1.12342,1.12788,1.12204,1.12514,100636,7,129277819000
2101,2016-09-27,1.12514,1.12586,1.11906,1.12163,121083,7,130384593000
2102,2016-09-28,1.1216,1.12365,1.11814,1.12168,118926,7,118132636000
2103,2016-09-29,1.12166,1.12496,1.11965,1.12227,132251,7,146628479000
2104,2016-09-30,1.12229,1.12503,1.11531,1.12399,152344,7,170495408000
2105,2016-10-02,1.12262,1.12439,1.12233,1.12352,6582,7,6094320000
2106,2016-10-03,1.12352,1.12412,1.12049,1.12134,100470,7,119824482000
2107,2016-10-04,1.12133,1.12384,1.11376,1.12049,145789,7,178538102000
2108,2016-10-05,1.12048,1.1233,1.11894,1.1206,128846,7,150140621000
2109,2016-10-06,1.1206,1.12121,1.11395,1.11454,128149,7,160439783000
2110,2016-10-07,1.11454,1.12048,1.1104,1.11931,182524,7,203343798000
2111,2016-10-09,1.1181,1.12028,1.11785,1.11921,10615,7,9334994000
2112,2016-10-10,1.11921,1.12002,1.11309,1.11401,103664,7,132068725000
2113,2016-10-11,1.114,1.11419,1.10486,1.10594,147789,7,175773060000
2114,2016-10-12,1.10593,1.10673,1.10036,1.10122,151557,7,161527192000
2115,2016-10-13,1.10122,1.10582,1.09851,1.10534,120460,7,118537731000
2116,2016-10-14,1.10534,1.10574,1.09699,1.09711,129800,7,132807316000
2117,2016-10-16,1.09689,1.09726,1.09661,1.09706,3879,7,2494660000
2118,2016-10-17,1.09706,1.10076,1.09635,1.10025,110150,7,108499294000
2119,2016-10-18,1.10025,1.10262,1.09697,1.09783,106745,7,103960690000
2120,2016-10-19,1.09782,1.10044,1.09547,1.0977999999999999,112458,7,108770006000
2121,2016-10-20,1.09779,1.10388,1.09154,1.09273,118941,7,109409537000
2122,2016-10-21,1.09273,1.09293,1.0859,1.0873599999999999,105035,7,95339293000
2123,2016-10-23,1.08801,1.0884,1.08734,1.08782,3736,7,3176469000
2124,2016-10-24,1.08782,1.08993,1.08592,1.0871,95871,7,88497668000
2125,2016-10-25,1.08711,1.09045,1.08507,1.08894,115625,7,102156586000
2126,2016-10-26,1.08893,1.09462,1.0874,1.09076,101453,7,68496480000
2127,2016-10-27,1.09076,1.09418,1.08821,1.08942,113219,7,99057688000
2128,2016-10-28,1.08942,1.09915,1.08936,1.09745,122875,7,99803056000
2129,2016-10-30,1.0984099999999999,1.09907,1.09752,1.09817,8171,7,6943376000
2130,2016-10-31,1.09817,1.09823,1.09355,1.09704,96238,7,84951525000
2131,2016-11-01,1.09704,1.10686,1.0959699999999999,1.1055,113802,7,97870059000
2132,2016-11-02,1.1056,1.11228,1.10493,1.10936,130972,7,111004315000
2133,2016-11-03,1.10938,1.11255,1.10595,1.10993,126845,7,118017155000
2134,2016-11-04,1.10989,1.11405,1.10795,1.11375,113027,7,105767523000
2135,2016-11-06,1.10616,1.10989,1.10616,1.10942,8189,7,7716932000
2136,2016-11-07,1.10941,1.11099,1.1027,1.10487,109577,7,105615288000
2137,2016-11-08,1.10487,1.10667,1.10045,1.10176,107848,7,97328560000
2138,2016-11-09,1.10175,1.12991,1.09066,1.09191,288074,7,244896590000
2139,2016-11-10,1.09191,1.09533,1.08645,1.08871,179048,7,158812205000
2140,2016-11-11,1.08871,1.09229,1.08301,1.08503,164034,7,155582604000
2141,2016-11-13,1.08316,1.08403,1.08189,1.08223,9853,7,8746652000
2142,2016-11-14,1.08223,1.08255,1.07087,1.07452,185359,7,164660107000
2143,2016-11-15,1.07452,1.08161,1.07138,1.0724,156546,7,142290464000
2144,2016-11-16,1.07239,1.07592,1.06656,1.07058,151734,7,135798822000
2145,2016-11-17,1.07058,1.07453,1.06197,1.06218,159080,7,151332612000
2146,2016-11-18,1.06218,1.06425,1.05687,1.05826,167525,7,139835309000
2147,2016-11-20,1.05915,1.05942,1.05785,1.05824,9956,7,6974107000
2148,2016-11-21,1.05824,1.06488,1.05823,1.06371,163376,7,140683466000
2149,2016-11-22,1.0637,1.06575,1.05835,1.06327,152339,7,132320975000
2150,2016-11-23,1.06328,1.06433,1.05258,1.05418,152261,7,126286633000
2151,2016-11-24,1.05418,1.05849,1.05176,1.05597,133324,7,120224431000
2152,2016-11-25,1.05597,1.0627,1.05381,1.05772,149604,7,125060727000
2153,2016-11-27,1.06079,1.06099,1.05939,1.06083,7083,7,6657355000
2154,2016-11-28,1.06081,1.06854,1.05632,1.06185,155573,7,123771606000
2155,2016-11-29,1.06185,1.06542,1.05645,1.0647,143523,7,124047095000
2156,2016-11-30,1.06469,1.06662,1.05521,1.05901,176149,7,157692791000
2157,2016-12-01,1.05899,1.06683,1.05842,1.06619,140987,7,99520984000
2158,2016-12-02,1.06618,1.06896,1.06248,1.06538,122142,7,84840359000
2159,2016-12-04,1.06171,1.06192,1.05044,1.0567,20214,7,16838392000
2160,2016-12-05,1.05669,1.07959,1.0537,1.07561,152124,7,91599419000
2161,2016-12-06,1.07561,1.0785,1.06979,1.07182,106538,7,70808869000
2162,2016-12-07,1.07179,1.07679,1.07095,1.07587,90147,7,61850113000
2163,2016-12-08,1.07587,1.08734,1.05968,1.06208,137132,7,88827186000
2164,2016-12-09,1.06208,1.06293,1.05306,1.05515,102792,7,70041587000
2165,2016-12-11,1.05326,1.05495,1.05307,1.05458,4479,7,2379976000
2166,2016-12-12,1.05457,1.06513,1.0525,1.06413,112205,7,63191263000
2167,2016-12-13,1.06413,1.06667,1.06034,1.06272,112234,7,80542130000
2168,2016-12-14,1.06273,1.06698,1.04955,1.05118,129848,7,99382964000
2169,2016-12-15,1.05116,1.05225,1.0366,1.04162,176028,7,128185935000
2170,2016-12-16,1.04163,1.04738,1.04003,1.04401,125197,7,92626809000
2171,2016-12-18,1.0437400000000001,1.04566,1.04358,1.04462,7768,7,6934919000
2172,2016-12-19,1.04461,1.04791,1.03922,1.04022,119574,7,95268430000
2173,2016-12-20,1.04021,1.04175,1.03519,1.03903,113263,7,94187085000
2174,2016-12-21,1.03904,1.04509,1.03819,1.04261,107994,7,94888275000
2175,2016-12-22,1.04261,1.04989,1.0425,1.0437400000000001,108251,7,93777021000
2176,2016-12-23,1.04373,1.047,1.04262,1.047,71168,7,59441908000
2177,2016-12-26,1.04607,1.04668,1.03249,1.04532,52582,7,49361366000
2178,2016-12-27,1.04533,1.0463,1.04319,1.04608,72086,7,68949800000
2179,2016-12-28,1.04606,1.04795,1.03717,1.04138,95904,7,84835903000
2180,2016-12-29,1.0414,1.06522,1.04137,1.05652,123541,7,99261065000
2181,2016-12-30,1.0565,1.05912,1.05054,1.05068,134170,7,105934546000
2182,2017-01-01,1.051,1.05275,1.05098,1.05224,956,24,1248863000
2183,2017-01-02,1.05223,1.05236,1.04476,1.04573,80840,7,69580983000
2184,2017-01-03,1.0457,1.04898,1.03399,1.04171,138419,7,121776976000
2185,2017-01-04,1.04171,1.05009,1.03895,1.04966,135594,7,117674483000
2186,2017-01-05,1.04965,1.06149,1.0482,1.06036,172307,7,141605667000
2187,2017-01-06,1.06037,1.06207,1.05235,1.05235,139573,7,114018954000
2188,2017-01-08,1.05292,1.05355,1.05203,1.0529,4361,7,2680559000
2189,2017-01-09,1.05291,1.05887,1.05104,1.05855,127590,7,101847695000
2190,2017-01-10,1.05855,1.06268,1.05506,1.05519,145404,7,113534339000
2191,2017-01-11,1.05518,1.06226,1.04534,1.05938,182423,7,148375153000
2192,2017-01-12,1.05938,1.06844,1.0571,1.06152,180777,7,138347865000
2193,2017-01-13,1.06151,1.0673,1.05959,1.0642,135338,7,100630422000
2194,2017-01-15,1.06023,1.06355,1.06023,1.06269,5438,7,4018942000
2195,2017-01-16,1.06269,1.06341,1.05789,1.06019,116065,7,91383179000
2196,2017-01-17,1.06019,1.0719,1.06005,1.06963,172023,7,135821242000
2197,2017-01-18,1.06961,1.07121,1.0624,1.06276,146331,7,120966570000
2198,2017-01-19,1.06277,1.06763,1.05888,1.06591,167284,7,135170201000
2199,2017-01-20,1.0659,1.0709,1.06248,1.06982,155749,7,140835451000
2200,2017-01-22,1.07004,1.07164,1.0693,1.07123,7582,7,5852882000
2201,2017-01-23,1.07123,1.07719,1.07059,1.07588,154958,7,131251999000
2202,2017-01-24,1.07588,1.07745,1.07199,1.07278,140180,7,122623421000
2203,2017-01-25,1.07279,1.07694,1.07109,1.0752,140423,7,122867664000
2204,2017-01-26,1.07521,1.07653,1.06572,1.0683,146026,7,128250964000
2205,2017-01-27,1.06829,1.07247,1.06579,1.06968,125009,7,109981293000
2206,2017-01-29,1.07023,1.0719400000000001,1.07023,1.07166,6446,7,4874686000
2207,2017-01-30,1.07166,1.07399,1.062,1.07073,129185,7,109425780000
2208,2017-01-31,1.07073,1.0812,1.06843,1.08006,167924,7,151154442000
2209,2017-02-01,1.08006,1.0807,1.07298,1.07647,147729,7,134023300000
2210,2017-02-02,1.07648,1.08284,1.07556,1.07614,149220,7,131492101000
2211,2017-02-03,1.07614,1.07973,1.07106,1.07789,134957,7,117083828000
2212,2017-02-05,1.0784799999999999,1.07906,1.07778,1.0782,3292,7,2357242000
2213,2017-02-06,1.0782,1.07884,1.07053,1.07428,128386,7,115749228000
2214,2017-02-07,1.07428,1.07441,1.06558,1.06783,129481,7,112086747000
2215,2017-02-08,1.06782,1.07138,1.06402,1.0691,129340,7,110699224000
2216,2017-02-09,1.06909,1.07092,1.06505,1.06569,121369,7,100220996000
2217,2017-02-10,1.06569,1.06674,1.06072,1.0637699999999999,122682,7,111202016000
2218,2017-02-12,1.06276,1.06359,1.0617,1.06184,3980,7,2792802000
2219,2017-02-13,1.06184,1.06581,1.05917,1.05984,110821,7,106934522000
2220,2017-02-14,1.05984,1.06331,1.05607,1.05779,122469,7,102834549000
2221,2017-02-15,1.0578,1.0609,1.0521,1.06027,130141,7,116889651000
2222,2017-02-16,1.0602800000000001,1.0679,1.05996,1.06709,128313,7,115858252000
2223,2017-02-17,1.06704,1.06762,1.06051,1.06056,114336,7,102196264000
2224,2017-02-19,1.06069,1.06326,1.0606,1.06249,6734,7,5465724000
2225,2017-02-20,1.06248,1.06296,1.06029,1.06083,91398,7,82514493000
2226,2017-02-21,1.06086,1.06123,1.05255,1.05407,115829,7,101558796000
2227,2017-02-22,1.05408,1.05737,1.04933,1.05501,130823,7,109445148000
2228,2017-02-23,1.05501,1.05949,1.05373,1.05836,112997,7,93050462000
2229,2017-02-24,1.05837,1.06176,1.05513,1.05513,111674,7,98263090000
2230,2017-02-26,1.05622,1.05642,1.05517,1.05517,5873,7,4774719000
2231,2017-02-27,1.05517,1.06304,1.05511,1.05835,109696,7,95394539000
2232,2017-02-28,1.05833,1.06298,1.05663,1.05688,120357,7,106155169000
2233,2017-03-01,1.05688,1.0589,1.05138,1.05359,146189,7,126593168000
2234,2017-03-02,1.05359,1.05454,1.04946,1.05065,118380,7,104135953000
2235,2017-03-03,1.05065,1.06236,1.0501800000000001,1.06166,129447,7,123072917000
2236,2017-03-05,1.06033,1.06211,1.05994,1.06204,5770,7,4788330000
2237,2017-03-06,1.06204,1.06397,1.05745,1.05787,107536,7,101194859000
2238,2017-03-07,1.05787,1.06022,1.0558,1.0569,102262,7,95251927000
2239,2017-03-08,1.05691,1.05738,1.05345,1.05444,114589,7,107656362000
2240,2017-03-09,1.05444,1.06151,1.05247,1.05791,140530,7,124066662000
2241,2017-03-10,1.05791,1.06988,1.05778,1.06712,129677,7,117033135000
2242,2017-03-12,1.06832,1.06925,1.06782,1.06891,4437,7,3499523000
2243,2017-03-13,1.06892,1.07141,1.06446,1.06505,125556,7,112321001000
2244,2017-03-14,1.06505,1.06624,1.05995,1.06116,113210,7,105372884000
2245,2017-03-15,1.06118,1.07397,1.0607,1.07373,133069,7,114421463000
2246,2017-03-16,1.07373,1.07739,1.07053,1.0771600000000001,136737,7,117907286000
2247,2017-03-17,1.07714,1.07821,1.07272,1.07362,109362,7,100980440000
2248,2017-03-19,1.07384,1.07447,1.0735999999999999,1.0742,3030,7,2228460000
2249,2017-03-20,1.0742099999999999,1.0777,1.07189,1.07365,98847,7,85976925000
2250,2017-03-21,1.07365,1.0819,1.0735,1.08121,130072,7,116273106000
2251,2017-03-22,1.08122,1.08245,1.07755,1.07888,126053,7,110170759000
2252,2017-03-23,1.07888,1.08047,1.07677,1.0783,119214,7,107327191000
2253,2017-03-24,1.0783,1.08178,1.076,1.07957,107537,7,97276552000
2254,2017-03-26,1.08316,1.0849,1.08266,1.08476,6946,7,4101761000
2255,2017-03-27,1.08476,1.09057,1.08373,1.08644,110628,7,95954976000
2256,2017-03-28,1.08641,1.08723,1.07985,1.08142,102213,7,96743245000
2257,2017-03-29,1.08141,1.08263,1.07396,1.07646,113020,7,102368273000
2258,2017-03-30,1.07645,1.07677,1.06717,1.06839,108126,7,105271375000
2259,2017-03-31,1.06839,1.07017,1.06462,1.06462,107881,7,103248777000
2260,2017-04-02,1.06591,1.06715,1.06568,1.06708,3437,7,2833207000
2261,2017-04-03,1.06709,1.06807,1.06421,1.06664,94878,7,93905210000
2262,2017-04-04,1.06663,1.06849,1.06354,1.06788,92275,7,88217488000
2263,2017-04-05,1.06788,1.06887,1.06345,1.06685,103767,7,94101560000
2264,2017-04-06,1.06685,1.0683799999999999,1.06287,1.06426,99157,7,94664473000
2265,2017-04-07,1.06423,1.06664,1.05804,1.05884,118838,7,112311654000
2266,2017-04-09,1.0586,1.05885,1.05778,1.05783,4867,7,4095105000
2267,2017-04-10,1.05783,1.06063,1.05695,1.05977,85254,7,78941146000
2268,2017-04-11,1.05976,1.06299,1.05783,1.06043,91700,7,85165931000
2269,2017-04-12,1.06046,1.06749,1.05886,1.06664,97987,7,89947143000
2270,2017-04-13,1.06664,1.06773,1.06089,1.06166,95556,7,94511111000
2271,2017-04-14,1.06166,1.06294,1.06056,1.06096,52844,7,42224970000
2272,2017-04-16,1.06102,1.06158,1.06025,1.06044,8579,7,7829800000
2273,2017-04-17,1.06045,1.06701,1.06039,1.0641,63227,7,65330694000
2274,2017-04-18,1.06409,1.07357,1.06369,1.07293,102294,7,101225579000
2275,2017-04-19,1.07293,1.07366,1.06995,1.0715,89479,7,87769512000
2276,2017-04-20,1.0715,1.07773,1.07068,1.07146,88149,7,87632300000
2277,2017-04-21,1.07144,1.07378,1.0682,1.07266,85075,7,83590389000
2278,2017-04-23,1.09047,1.09061,1.08694,1.08839,11726,7,6910302000
2279,2017-04-24,1.08839,1.08897,1.08205,1.08672,118249,7,98784651000
2280,2017-04-25,1.08672,1.09497,1.08511,1.09293,99752,7,91360300000
2281,2017-04-26,1.09292,1.09506,1.08554,1.09082,114309,7,108677805000
2282,2017-04-27,1.0908,1.09325,1.08514,1.08699,106855,7,98670656000
2283,2017-04-28,1.08698,1.09471,1.08567,1.08921,101321,7,90911221000
2284,2017-04-30,1.09086,1.09086,1.08896,1.0902,5404,7,4905271000
2285,2017-05-02,1.09108,1.09328,1.08878,1.09302,89455,7,85616815000
2286,2017-05-03,1.09302,1.09365,1.08809,1.08887,99460,7,94403813000
2287,2017-05-04,1.08884,1.09869,1.08745,1.09803,119463,7,113391037000
2288,2017-05-05,1.09805,1.09988,1.09476,1.09863,107269,7,93612538000
2289,2017-05-07,1.1016,1.10176,1.0985,1.09927,7159,7,4331403000
2290,2017-05-08,1.09924,1.09965,1.09159,1.09252,111382,7,101249457000
2291,2017-05-09,1.09252,1.09331,1.08631,1.08817,115031,7,114297212000
2292,2017-05-10,1.08817,1.08979,1.0853,1.08662,107426,7,107624267000
2293,2017-05-11,1.08662,1.08927,1.0838700000000001,1.08633,99843,7,100802468000
2294,2017-05-12,1.08633,1.09341,1.0855299999999999,1.09268,97128,7,95925745000
2295,2017-05-14,1.09318,1.09349,1.09231,1.09255,4841,7,4430496000
2296,2017-05-15,1.09253,1.09892,1.09222,1.09805,91953,7,87389680000
2297,2017-05-16,1.09805,1.1097,1.09783,1.10944,116558,7,110795688000
2298,2017-05-17,1.10944,1.11701,1.10813,1.11612,139922,7,135496819000
2299,2017-05-18,1.11612,1.11716,1.10755,1.11074,164053,7,163680065000
2300,2017-05-19,1.11074,1.12115,1.10992,1.1174,112511,7,111567138000
2301,2017-05-21,1.11984,1.12073,1.11981,1.12061,3843,7,3419560000
2302,2017-05-22,1.1206,1.12631,1.11611,1.12384,109760,7,101793159000
2303,2017-05-23,1.12384,1.1268,1.11747,1.11873,133308,7,128448727000
2304,2017-05-24,1.11873,1.12232,1.11681,1.12169,121739,7,114747486000
2305,2017-05-25,1.12172,1.12502,1.11932,1.12124,104935,7,103399888000
2306,2017-05-26,1.12123,1.12342,1.11602,1.11733,103104,7,96662487000
2307,2017-05-28,1.1166,1.11822,1.1166,1.11822,3993,7,3628242000
2308,2017-05-29,1.11823,1.11896,1.11347,1.11382,64353,7,60896806000
2309,2017-05-30,1.11379,1.12051,1.11092,1.1173,112518,7,106795537000
2310,2017-05-31,1.11732,1.1252,1.11643,1.12384,118204,7,110674922000
2311,2017-06-01,1.1238299999999999,1.12564,1.12018,1.12186,99312,7,95039056000
2312,2017-06-02,1.12186,1.12848,1.12047,1.12784,98847,7,88372344000
2313,2017-06-04,1.12699,1.12835,1.12674,1.12788,4316,7,0
2314,2017-06-05,1.12788,1.12807,1.12339,1.12577,68830,7,0
2315,2017-06-06,1.12578,1.12837,1.12401,1.12776,83776,7,0
2316,2017-06-07,1.12775,1.12824,1.12037,1.12569,91635,7,0
2317,2017-06-08,1.12574,1.12691,1.11948,1.12031,102090,7,0
2318,2017-06-09,1.12032,1.12154,1.11661,1.11935,96278,7,0
2319,2017-06-11,1.12045,1.12094,1.12024,1.1203400000000001,2319,7,0
2320,2017-06-12,1.1203400000000001,1.12318,1.11916,1.12015,75679,7,0
2321,2017-06-13,1.12014,1.12247,1.1185,1.12079,71223,7,0
2322,2017-06-14,1.1208,1.12954,1.11927,1.12094,114207,7,0
2323,2017-06-15,1.12093,1.12283,1.11318,1.11459,102925,7,0
2324,2017-06-16,1.11459,1.12014,1.11382,1.11961,76953,7,0
2325,2017-06-18,1.12037,1.12075,1.11946,1.12035,3564,7,0
2326,2017-06-19,1.12033,1.12125,1.11428,1.11513,78302,7,0
2327,2017-06-20,1.11513,1.11647,1.11186,1.11346,82616,7,0
2328,2017-06-21,1.11349,1.11687,1.1127,1.11665,79134,7,0
2329,2017-06-22,1.11665,1.11777,1.1139000000000001,1.11494,72931,7,0
2330,2017-06-23,1.11494,1.12087,1.11449,1.11928,63293,7,0
2331,2017-06-25,1.11969,1.11985,1.11886,1.11961,2902,7,0
2332,2017-06-26,1.11961,1.12195,1.11714,1.11801,78839,7,0
2333,2017-06-27,1.11801,1.1349,1.11787,1.13427,103604,7,0
2334,2017-06-28,1.13427,1.13901,1.12912,1.13772,122357,7,0
2335,2017-06-29,1.13773,1.14451,1.13764,1.14423,107307,7,0
2336,2017-06-30,1.14422,1.14442,1.13919,1.14254,95135,7,0
2337,2017-07-02,1.14175,1.14264,1.14162,1.14248,3226,7,0
2338,2017-07-03,1.14246,1.14255,1.13548,1.13665,81385,7,0
2339,2017-07-04,1.13666,1.13766,1.13357,1.13529,69893,7,0
2340,2017-07-05,1.1353,1.13682,1.13121,1.13528,88855,7,0
2341,2017-07-06,1.13528,1.14243,1.1329500000000001,1.14218,92558,7,0
2342,2017-07-07,1.14218,1.14395,1.13794,1.13954,90433,7,0
2343,2017-07-09,1.13965,1.14019,1.1391499999999999,1.13997,2864,7,0
2344,2017-07-10,1.13997,1.14177,1.13814,1.13961,69699,7,0
2345,2017-07-11,1.13961,1.1479300000000001,1.13825,1.14691,87832,7,0
2346,2017-07-12,1.14692,1.1489099999999999,1.13914,1.14155,108966,7,0
2347,2017-07-13,1.14157,1.14556,1.137,1.13953,102011,7,0
2348,2017-07-14,1.13951,1.14718,1.13912,1.14666,91180,7,0
2349,2017-07-16,1.14688,1.1474,1.14617,1.14696,6402,7,0
2350,2017-07-17,1.14696,1.14866,1.14345,1.14765,86504,7,0
2351,2017-07-18,1.14765,1.1583,1.14711,1.15501,120742,7,0
2352,2017-07-19,1.15502,1.15531,1.15097,1.15271,86710,7,0
2353,2017-07-20,1.1527,1.1657899999999999,1.1479,1.16272,128649,7,0
2354,2017-07-21,1.16272,1.16825,1.16188,1.16623,97035,7,0
2355,2017-07-23,1.16589,1.16739,1.16495,1.16724,3748,7,0
2356,2017-07-24,1.1672500000000001,1.1684,1.16256,1.16371,96106,7,0
2357,2017-07-25,1.16371,1.17122,1.16304,1.1646,102127,7,0
2358,2017-07-26,1.16462,1.17472,1.16123,1.1734,117556,7,0
2359,2017-07-27,1.17342,1.17765,1.16497,1.16838,127249,7,0
2360,2017-07-28,1.16838,1.17638,1.16709,1.17494,109225,7,0
2361,2017-07-30,1.1751800000000001,1.17618,1.17474,1.17595,9423,7,0
2362,2017-07-31,1.17594,1.18446,1.17229,1.18305,105441,7,0
2363,2017-08-01,1.18304,1.1838899999999999,1.17849,1.18051,104010,7,0
2364,2017-08-02,1.18051,1.191,1.17932,1.1851099999999999,105879,7,0
2365,2017-08-03,1.1851,1.18926,1.18302,1.18769,101257,7,0
2366,2017-08-04,1.18768,1.18889,1.17278,1.17719,97439,7,0
2367,2017-08-06,1.17729,1.17929,1.17679,1.17858,6617,7,0
2368,2017-08-07,1.17856,1.18139,1.17764,1.17917,77669,7,0
2369,2017-08-08,1.1791800000000001,1.18235,1.17149,1.17588,88685,7,0
2370,2017-08-09,1.17587,1.17697,1.16885,1.17626,109220,7,0
2371,2017-08-10,1.17622,1.1785,1.17039,1.17653,106357,7,0
2372,2017-08-11,1.17651,1.18468,1.17483,1.18189,93261,7,0
2373,2017-08-13,1.18212,1.18272,1.18184,1.18213,2943,7,0
2374,2017-08-14,1.18212,1.1838,1.17694,1.17783,85965,7,0
2375,2017-08-15,1.17781,1.17923,1.16869,1.17371,97803,7,0
2376,2017-08-16,1.17371,1.1779,1.16809,1.17774,111000,7,0
2377,2017-08-17,1.17769,1.17897,1.16619,1.17263,118509,7,0
2378,2017-08-18,1.17262,1.17741,1.1708,1.17578,99792,7,0
2379,2017-08-20,1.1759,1.17597,1.17532,1.17533,1655,7,0
2380,2017-08-21,1.17535,1.18277,1.17307,1.18084,78374,7,0
2381,2017-08-22,1.18085,1.18239,1.17448,1.17642,80654,7,0
2382,2017-08-23,1.17643,1.1823,1.17398,1.18107,83655,7,0
2383,2017-08-24,1.18108,1.18175,1.17838,1.18033,81907,7,0
2384,2017-08-25,1.18032,1.19411,1.17728,1.19209,95958,7,0
2385,2017-08-27,1.1942300000000001,1.19579,1.1939899999999999,1.19516,3839,7,0
2386,2017-08-28,1.19515,1.19855,1.19166,1.19676,84159,7,0
2387,2017-08-29,1.19677,1.20699,1.19461,1.19741,128532,7,0
2388,2017-08-30,1.19742,1.19839,1.18813,1.18957,106146,7,0
2389,2017-08-31,1.18957,1.19225,1.18228,1.19128,108360,7,0
