,Datetime,Open,High,Low,Close,Adj Close,Volume,Close_Predict,Percent_Diff
144,2023-08-01,335.19000244140625,338.5400085449219,333.70001220703125,336.3399963378906,334.9495544433594,18311900,336.864153568857,0.1558414808448112
145,2023-08-02,333.6300048828125,333.6300048828125,326.3599853515625,327.5,326.1461181640625,27761300,327.5447574729857,0.013666403965093029
146,2023-08-03,326.0,329.8800048828125,325.95001220703125,326.6600036621094,325.3096008300781,18253700,329.40472807620074,0.8402388977287999
147,2023-08-04,331.8800048828125,335.1400146484375,327.239990234375,327.7799987792969,326.4249572753906,23727700,330.5567517169005,0.8471392238527979
148,2023-08-07,328.3699951171875,331.1099853515625,327.5199890136719,330.1099853515625,328.7453308105469,17741500,330.1985468875797,0.02682788765777346
149,2023-08-08,326.9599914550781,328.75,323.0,326.04998779296875,324.70208740234375,22327600,325.21022388167717,-0.2575567988749035
150,2023-08-09,326.4700012207031,327.1099853515625,321.04998779296875,322.2300109863281,320.8979187011719,22373300,322.50886511196677,0.08653884372380097
151,2023-08-10,326.0199890136719,328.260009765625,321.17999267578125,322.92999267578125,321.5950012207031,20113700,323.71395485566404,0.24276536638387838
152,2023-08-11,320.260009765625,322.4100036621094,319.2099914550781,321.010009765625,319.6829528808594,24342600,321.56058534785365,0.17151352465009762
153,2023-08-14,321.3900146484375,324.05999755859375,320.0799865722656,324.0400085449219,322.7004089355469,18836100,322.73084716952815,-0.40401226418688924
154,2023-08-15,323.0,325.0899963378906,320.8999938964844,321.8599853515625,320.5294189453125,16966300,323.14980067878884,0.4007380183707805
155,2023-08-16,320.79998779296875,324.4200134277344,319.79998779296875,320.3999938964844,319.7510070800781,20698900,323.1384621811429,0.8547029765372913
156,2023-08-17,320.5400085449219,321.8699951171875,316.2099914550781,316.8800048828125,316.2381591796875,21257200,318.07998110561255,0.37868474006235187
157,2023-08-18,314.489990234375,318.3800048828125,311.54998779296875,316.4800109863281,315.8389587402344,24744800,315.214972905561,-0.3997213210479072
158,2023-08-21,317.92999267578125,322.7699890136719,317.0400085449219,321.8800048828125,321.22802734375,24040000,321.28417092170275,-0.1851105853333989
159,2023-08-22,325.5,326.0799865722656,321.4599914550781,322.4599914550781,321.80682373046875,16102000,322.71719431528777,0.07976272003513842
160,2023-08-23,323.82000732421875,329.20001220703125,323.4599914550781,327.0,326.337646484375,21166400,328.0332303987213,0.31597259899733543
161,2023-08-24,332.8500061035156,332.9800109863281,319.9599914550781,319.9700012207031,319.3218994140625,23281400,321.4208976659216,0.4534476481180148
162,2023-08-25,321.4700012207031,325.3599853515625,318.79998779296875,322.9800109863281,322.3258056640625,21684100,322.42178015124887,-0.17283758006401437
163,2023-08-28,325.6600036621094,326.1499938964844,321.7200012207031,323.70001220703125,323.0443420410156,14808500,322.88958542668036,-0.2503635309820637
164,2023-08-29,321.8800048828125,328.9800109863281,321.8800048828125,328.4100036621094,327.7447814941406,19284600,327.62589447880936,-0.23875922613696104
165,2023-08-30,328.6700134277344,329.80999755859375,326.45001220703125,328.7900085449219,328.1240234375,15222100,328.0165527743649,-0.2352430884320119
166,2023-08-31,329.20001220703125,330.9100036621094,326.7799987792969,327.760009765625,327.09613037109375,26411000,328.93061089254064,0.357151907504737
167,2023-09-01,331.30999755859375,331.989990234375,326.7799987792969,328.6600036621094,327.9942932128906,14931200,328.12529960076967,-0.16269216070764467
168,2023-09-05,329.0,334.8500061035156,328.6600036621094,333.54998779296875,332.8743591308594,18553900,333.53797037114293,-0.0036028848045637487
169,2023-09-06,333.3800048828125,334.4599914550781,330.17999267578125,332.8800048828125,332.20574951171875,17535800,331.7933283144386,-0.32644693355987064
170,2023-09-07,331.2900085449219,333.0799865722656,329.0299987792969,329.9100036621094,329.24176025390625,18381000,331.1134265991383,0.3647730968053452
171,2023-09-08,330.0899963378906,336.1600036621094,329.4599914550781,334.2699890136719,333.5928955078125,19530100,334.5244021015732,0.07611005961139172
172,2023-09-11,337.239990234375,338.4200134277344,335.42999267578125,337.94000244140625,337.2554931640625,16583300,337.0457846803014,-0.26460843778324616
173,2023-09-12,335.82000732421875,336.7900085449219,331.4800109863281,331.7699890136719,331.09796142578125,17565500,333.07237478241194,0.39255683511699324
174,2023-09-13,331.30999755859375,336.8500061035156,331.1700134277344,336.05999755859375,335.3793029785156,16544400,335.7934867746228,-0.07930452475959328
175,2023-09-14,339.1499938964844,340.8599853515625,336.57000732421875,338.70001220703125,338.0139465332031,20267000,338.6567132309114,-0.012783872028140401
176,2023-09-15,336.9200134277344,337.3999938964844,329.6499938964844,330.2200012207031,329.5511169433594,37666900,331.3325244758348,0.33690365544761003
177,2023-09-18,327.79998779296875,330.3999938964844,326.3599853515625,329.05999755859375,328.3934631347656,16834200,328.9507527201791,-0.03319906376502517
178,2023-09-19,326.1700134277344,329.3900146484375,324.510009765625,328.6499938964844,327.9842834472656,16505900,327.5424886761688,-0.3369862287794338
179,2023-09-20,329.510009765625,329.5899963378906,320.510009765625,320.7699890136719,320.1202697753906,21436500,321.7249549905646,0.29771051208035737
180,2023-09-21,319.260009765625,325.3500061035156,315.0,319.5299987792969,318.8827819824219,35529500,320.4602788181243,0.29114012530322797
181,2023-09-22,321.32000732421875,321.45001220703125,316.1499938964844,317.010009765625,316.3678894042969,21447900,317.21018731794254,0.06314549892779044
182,2023-09-25,316.5899963378906,317.6700134277344,315.0,317.5400085449219,316.8968200683594,17836000,316.5086829527281,-0.32478603150501983
183,2023-09-26,315.1300048828125,315.8800048828125,310.0199890136719,312.1400146484375,311.50775146484375,26297600,311.57756713655084,-0.18019077513023862
184,2023-09-27,312.29998779296875,314.29998779296875,309.69000244140625,312.7900085449219,312.15643310546875,19410100,311.9124300625863,-0.2805647425945699
185,2023-09-28,310.989990234375,315.4800109863281,309.45001220703125,313.6400146484375,313.0047302246094,19683600,313.39391643290026,-0.07846518430153086
186,2023-09-29,317.75,319.4700012207031,314.9800109863281,315.75,315.1104431152344,24140300,317.0941772693566,0.42570934896487034
187,2023-10-02,316.2799987792969,321.8900146484375,315.17999267578125,321.79998779296875,321.1481628417969,20570000,319.92444429249326,-0.5828289532696084
188,2023-10-03,320.8299865722656,321.3900146484375,311.2099914550781,313.3900146484375,312.7552185058594,21033500,312.76874739488835,-0.19824092169818813
189,2023-10-04,314.0299987792969,320.0400085449219,314.0,318.9599914550781,318.3139343261719,20720100,318.9776724910575,0.005543339745748347
190,2023-10-05,319.0899963378906,319.9800109863281,314.8999938964844,319.3599853515625,318.7131042480469,16965600,316.3831866721813,-0.9321138576907941
191,2023-10-06,316.54998779296875,329.19000244140625,316.29998779296875,327.260009765625,326.5971374511719,25645500,326.07613936130394,-0.36175223644615556
192,2023-10-09,324.75,330.29998779296875,323.17999267578125,329.82000732421875,329.1519470214844,19891200,327.9112301557057,-0.5787329834835276
193,2023-10-10,330.9599914550781,331.1000061035156,327.6700134277344,328.3900146484375,327.724853515625,20557100,328.6602052488935,0.08227734961589264
194,2023-10-11,331.2099914550781,332.82000732421875,329.1400146484375,332.4200134277344,331.7466735839844,20063200,331.1123174996592,-0.39338664197469386
195,2023-10-12,330.57000732421875,333.6300048828125,328.7200012207031,331.1600036621094,330.4892272949219,19313100,331.6994377844475,0.1628922926600001
196,2023-10-13,332.3800048828125,333.8299865722656,326.3599853515625,327.7300109863281,327.0661926269531,21072400,328.4144059493051,0.20882889574782262
197,2023-10-16,331.04998779296875,336.1400146484375,330.6000061035156,332.6400146484375,331.96624755859375,22158000,335.0021321384478,0.7101122492754758
198,2023-10-17,329.5899963378906,333.4599914550781,327.4100036621094,332.05999755859375,331.38739013671875,18338500,330.9626998742532,-0.33045163296037683
199,2023-10-18,332.489990234375,335.5899963378906,328.29998779296875,330.1099853515625,329.44134521484375,23153600,331.4754961599754,0.41365328799692963
200,2023-10-19,332.1499938964844,336.8800048828125,330.9100036621094,331.32000732421875,330.6488952636719,25052100,335.13817717187334,1.1524114944010166
